2.0,0.0,0.0,679.0,869.0,598.0
2.0,994.899347134557,315.7974639652815,274.0,10.0,832.0
0.0,295.0563921212627,780.8432178680465,579.0,266.0,837.0
2.0,0.0,868.2121128089764,362.0,619.0,175.0
1.0,0.0,1000.0,438.0,929.0,133.0
2.0,1000.0,993.0567954822284,591.0,344.0,132.0
1.0,263.96680201234716,803.926628130403,503.0,826.0,85.0
2.0,1000.0,456.31757315651646,759.0,508.0,886.0
2.0,1000.0,290.37624751209717,369.0,83.0,394.0
0.0,0.0,0.0,123.0,124.0,671.0
1.0,0.0,877.7580701837636,844.0,7.0,729.0
1.0,0.0,1000.0,325.0,567.0,609.0
2.0,941.69551951918,794.7431900073522,683.0,597.0,174.0
1.0,0.0,0.0,441.0,907.0,936.0
2.0,453.79483884325396,742.8489529209191,21.0,318.0,700.0
1.0,0.0,576.3909150838896,978.0,821.0,507.0
0.0,0.0,0.0,38.0,509.0,72.0
2.0,1000.0,311.4178467398974,956.0,162.0,758.0
0.0,308.48548429756704,993.3245817577166,631.0,766.0,574.0
1.0,0.0,430.35710997186294,89.0,432.0,221.0
0.0,454.82533039756487,0.0,784.0,333.0,402.0
2.0,0.0,1000.0,147.0,799.0,157.0
1.0,0.0,623.4801618259245,311.0,978.0,947.0
2.0,72.18481098474724,1000.0,55.0,630.0,707.0
1.0,0.0,0.0,938.0,991.0,556.0
1.0,0.0,1000.0,236.0,311.0,133.0
1.0,334.63212941813657,0.0,361.0,113.0,219.0
1.0,788.2254817879949,325.00381480130335,799.0,716.0,474.0
2.0,0.0,540.9625699856266,781.0,352.0,880.0
0.0,0.0,0.0,510.0,117.0,888.0
0.0,0.0,0.0,361.0,305.0,644.0
1.0,1000.0,0.0,945.0,401.0,327.0
0.0,290.5891558726001,846.0870907745547,880.0,870.0,393.0
0.0,0.0,0.0,565.0,482.0,657.0
1.0,1000.0,0.0,196.0,976.0,686.0
1.0,1000.0,647.7741472822943,326.0,906.0,156.0
2.0,685.3886488722618,197.78429350048458,583.0,299.0,760.0
1.0,813.9098418667372,0.0,298.0,450.0,592.0
0.0,0.0,1000.0,419.0,155.0,385.0
2.0,0.0,0.0,140.0,442.0,676.0
1.0,1000.0,361.8485959668848,588.0,378.0,639.0
1.0,1000.0,60.127799440357684,286.0,623.0,590.0
0.0,0.0,356.1143525005804,137.0,462.0,310.0
0.0,0.0,386.42372516166495,878.0,434.0,271.0
2.0,1000.0,488.51273539776327,224.0,904.0,570.0
0.0,130.2846754189535,0.0,540.0,924.0,390.0
0.0,721.8100298325932,435.7301959756276,1.0,476.0,367.0
0.0,1000.0,0.0,273.0,922.0,475.0
1.0,837.6200240199372,0.0,635.0,679.0,769.0
2.0,428.9147355554039,0.0,743.0,631.0,255.0
0.0,312.9577575625821,0.0,646.0,361.0,724.0
2.0,1000.0,0.0,520.0,569.0,212.0
1.0,0.0,0.0,222.0,223.0,444.0
1.0,0.0,127.0354055581075,816.0,645.0,238.0
2.0,141.7238853873539,1000.0,646.0,841.0,585.0
0.0,0.0,347.8946873425184,340.0,803.0,496.0
2.0,0.0,1000.0,941.0,576.0,759.0
2.0,1000.0,0.0,65.0,798.0,157.0
2.0,0.0,1000.0,957.0,891.0,854.0
2.0,713.0323027464525,1000.0,352.0,6.0,880.0
0.0,0.0,0.0,266.0,275.0,318.0
