0.0,0.0,836.0,995.0,579.0,351.0,596.0,210.0,137.0
1.0,784.1212913807622,956.0,149.0,54.0,918.0,251.0,366.0,679.0
2.0,658.4837132653421,567.0,504.0,500.0,590.0,768.0,979.0,367.0
2.0,1000.0,613.0,478.0,807.0,995.0,208.0,828.0,677.0
2.0,0.0,749.0,631.0,953.0,214.0,429.0,644.0,494.0
3.0,233.23546362752407,111.0,712.0,264.0,272.0,848.0,485.0,490.0
2.0,592.463560674592,441.0,411.0,59.0,761.0,143.0,206.0,389.0
3.0,1000.0,685.0,174.0,261.0,561.0,643.0,742.0,684.0
1.0,40.531909585840026,666.0,666.0,593.0,341.0,312.0,869.0,665.0
0.0,0.0,841.0,9.0,525.0,542.0,841.0,318.0,825.0
3.0,1000.0,866.0,711.0,6.0,292.0,920.0,138.0,130.0
2.0,889.8027190252412,610.0,2.0,561.0,174.0,612.0,24.0,112.0
2.0,86.12390998092489,421.0,806.0,724.0,187.0,884.0,324.0,509.0
3.0,399.89307918596734,591.0,777.0,998.0,151.0,363.0,612.0,290.0
3.0,1000.0,18.0,742.0,820.0,698.0,231.0,697.0,512.0
3.0,151.0717001852306,626.0,188.0,834.0,201.0,207.0,315.0,264.0
2.0,1000.0,759.0,437.0,766.0,47.0,548.0,813.0,321.0
2.0,817.1857908321032,774.0,210.0,40.0,536.0,514.0,490.0,764.0
0.0,1000.0,701.0,987.0,99.0,241.0,13.0,501.0,134.0
0.0,0.0,837.0,229.0,261.0,953.0,812.0,837.0,158.0
3.0,139.96629152492395,564.0,614.0,981.0,999.0,380.0,223.0,506.0
0.0,75.90569697362677,915.0,983.0,114.0,792.0,541.0,192.0,528.0
2.0,101.37774889103892,845.0,269.0,917.0,192.0,243.0,280.0,558.0
0.0,1000.0,771.0,964.0,502.0,405.0,752.0,402.0,218.0
1.0,970.2929277821231,664.0,57.0,647.0,98.0,926.0,560.0,134.0
1.0,1000.0,460.0,442.0,771.0,979.0,874.0,108.0,837.0
0.0,1000.0,37.0,296.0,771.0,21.0,330.0,810.0,180.0
1.0,0.0,387.0,703.0,340.0,150.0,480.0,841.0,280.0
2.0,774.5086324189862,320.0,167.0,606.0,315.0,429.0,450.0,994.0
1.0,0.0,587.0,542.0,662.0,508.0,508.0,882.0,908.0
0.0,1000.0,910.0,309.0,136.0,773.0,300.0,979.0,296.0
0.0,0.0,231.0,541.0,114.0,551.0,877.0,912.0,515.0
0.0,0.0,257.0,862.0,312.0,12.0,628.0,149.0,550.0
0.0,0.0,952.0,380.0,265.0,364.0,441.0,617.0,333.0
3.0,992.7370089027489,992.0,420.0,987.0,952.0,149.0,143.0,189.0
1.0,770.8138536885239,797.0,688.0,646.0,744.0,929.0,112.0,660.0
3.0,0.0,951.0,959.0,437.0,139.0,102.0,87.0,474.0
1.0,1000.0,925.0,757.0,186.0,338.0,592.0,107.0,425.0
2.0,1000.0,608.0,610.0,271.0,451.0,428.0,162.0,193.0
3.0,1000.0,312.0,445.0,622.0,751.0,694.0,399.0,327.0
3.0,0.0,970.0,343.0,392.0,43.0,830.0,37.0,73.0
3.0,274.8876368721856,744.0,894.0,924.0,939.0,687.0,707.0,439.0
2.0,1000.0,288.0,133.0,35.0,225.0,868.0,195.0,673.0
3.0,0.0,846.0,369.0,987.0,522.0,930.0,776.0,340.0
0.0,831.8670400898217,465.0,334.0,940.0,818.0,418.0,911.0,652.0
1.0,0.0,893.0,892.0,493.0,228.0,736.0,23.0,878.0
2.0,1000.0,205.0,696.0,802.0,660.0,909.0,922.0,823.0
3.0,32.675054121783646,131.0,647.0,619.0,660.0,955.0,924.0,22.0
2.0,240.76759897172235,615.0,465.0,388.0,322.0,451.0,962.0,966.0
1.0,976.7659608877048,986.0,381.0,822.0,257.0,407.0,852.0,87.0
