1.0,111.0,179.0,472.04560127443773,199.29624956570342,824.0,174.0,130.1737724786054,555.0,741.0
1.0,444.0,339.0,588.4156375812146,723.4045219983702,520.0,732.0,869.9231232754144,347.0,645.0
3.0,838.0,241.0,309.14918571602135,262.0,567.0,33.0,685.6662282941309,414.0,744.0
3.0,697.0,989.0,1000.0,1000.0,738.0,291.0,590.294895587666,607.0,750.0
3.0,794.0,202.0,1000.0,33.0,270.0,572.0,924.3824357991806,751.0,806.0
3.0,117.0,865.0,470.97722367471,543.0,419.0,409.0,63.079073314942676,336.0,729.0
2.0,115.0,965.0,781.4090695256864,93.84291190824601,59.0,356.0,785.7842434328809,294.0,671.0
0.0,135.0,660.0,868.686480451369,290.4652672171729,633.0,941.0,446.61075476028196,907.0,16.0
3.0,803.0,518.0,981.5907582317412,645.0,776.0,982.0,1000.0,523.0,139.0
2.0,457.0,138.0,0.0,116.371837776902,392.0,453.0,264.6715428071934,394.0,625.0
1.0,745.0,74.0,395.21195360496677,722.0,454.0,815.0,562.4586432367928,410.0,906.0
2.0,736.0,114.0,248.09229916398635,1000.0,679.0,479.0,1000.0,703.0,298.0
2.0,857.0,437.0,391.6452129963976,97.94531273385596,8.0,51.0,903.8421050850707,821.0,458.0
0.0,362.0,273.0,829.7945522658814,0.0,85.0,825.0,949.9084326671484,55.0,772.0
2.0,370.0,102.0,94.55748740516788,86.0,233.0,556.0,221.0589621233329,94.0,675.0
0.0,3.0,282.0,382.9898636391125,0.0,824.0,739.0,1000.0,902.0,439.0
3.0,180.0,97.0,778.7933162414705,547.678945831108,541.0,994.0,1000.0,785.0,950.0
1.0,573.0,110.0,585.2303172142159,174.7413246943824,8.0,669.0,175.37871367467588,3.0,665.0
1.0,107.0,901.0,877.983086353825,0.0,777.0,26.0,0.0,844.0,18.0
1.0,699.0,295.0,377.8122328006255,613.6103319873336,4.0,516.0,839.8587602074603,478.0,846.0
0.0,657.0,207.0,0.0,0.0,969.0,799.0,863.9970611612573,46.0,112.0
0.0,90.0,253.0,0.0,0.0,470.0,962.0,536.4994292398186,941.0,2.0
0.0,766.0,148.0,332.38611298759645,524.7671605230416,553.0,453.0,0.0,419.0,314.0
3.0,750.0,720.0,29.50847601051797,821.6560322110322,42.0,218.0,361.9501110731625,985.0,192.0
3.0,251.0,379.0,820.3312758867271,1000.0,976.0,477.0,1000.0,872.0,428.0
0.0,84.0,290.0,739.4449125303375,0.0,997.0,208.0,321.79615185712316,318.0,254.0
1.0,47.0,92.0,1000.0,390.42975733372947,852.0,411.0,658.9561718240814,694.0,245.0
1.0,145.0,370.0,720.8945726145439,444.9586475253744,433.0,1.0,270.94682039240746,769.0,933.0
2.0,548.0,27.0,627.1788002028628,1000.0,654.0,302.0,407.67499193752576,195.0,843.0
1.0,542.0,679.0,0.0,546.1539441297747,83.0,375.0,470.4967112080915,224.0,66.0
2.0,393.0,747.0,916.5520492070659,59.0,760.0,358.0,1000.0,169.0,564.0
3.0,292.0,795.0,934.6008231942357,0.0,968.0,31.0,570.6373598857488,60.0,338.0
1.0,418.0,433.0,0.0,494.0,547.0,243.0,946.4621866225536,403.0,543.0
0.0,11.0,393.0,78.03442856342832,674.0,559.0,377.0,0.0,249.0,502.0
2.0,304.0,779.0,1000.0,828.3630422470933,915.0,191.0,826.1334540245906,689.0,886.0
3.0,619.0,280.0,1000.0,658.4653351286175,262.0,370.0,862.8555121448006,1.0,846.0
1.0,182.0,902.0,480.75212744394486,1000.0,676.0,847.0,620.1279971524989,204.0,732.0
1.0,590.0,88.0,171.64821541805176,345.0,101.0,219.0,744.2201604870238,70.0,115.0
0.0,791.0,550.0,0.0,514.0,843.0,527.0,0.0,557.0,422.0
3.0,111.0,452.0,124.49340154503176,1000.0,616.0,929.0,805.3127862666754,318.0,741.0
1.0,3.0,442.0,724.4069028502153,0.0,636.0,7.0,649.1419136480242,823.0,568.0
0.0,524.0,92.0,293.1796420659461,410.18233738353547,853.0,945.0,45.66754153839715,663.0,332.0
1.0,463.0,275.0,548.8093661437981,341.74563066474593,754.0,448.0,804.4660433863494,45.0,713.0
0.0,398.0,614.0,410.38786652519457,627.5329424139896,554.0,84.0,0.0,320.0,915.0
0.0,465.0,151.0,0.0,204.82227949427838,984.0,762.0,0.0,749.0,374.0
2.0,351.0,974.0,980.151335587333,282.10532557653863,542.0,189.0,279.1249617083559,766.0,724.0
0.0,165.0,918.0,0.0,0.0,55.0,731.0,417.35489394390856,297.0,443.0
3.0,146.0,546.0,906.2688378622229,867.0,980.0,958.0,742.8740375152933,205.0,504.0
0.0,497.0,283.0,409.93033137683756,91.80951246382637,297.0,330.0,399.1577490061152,279.0,789.0
2.0,695.0,913.0,982.2169171173516,895.3137501176352,136.0,491.0,791.0186156717883,696.0,886.0
0.0,524.0,62.0,106.14222775168076,71.37979169203555,886.0,939.0,0.0,880.0,433.0
0.0,989.0,911.0,0.0,378.7408618401836,847.0,681.0,125.53655287644729,852.0,37.0
2.0,416.0,359.0,1000.0,1000.0,727.0,116.0,0.0,49.0,27.0
0.0,914.0,84.0,523.55302480612,864.872979938842,123.0,203.0,326.94809897233824,159.0,388.0
1.0,573.0,232.0,0.0,249.0,428.0,667.0,957.1834192710952,24.0,563.0
2.0,352.0,121.0,309.5026592656015,483.598217328056,504.0,220.0,347.2111595798706,196.0,625.0
1.0,641.0,354.0,0.0,0.0,799.0,158.0,0.0,278.0,45.0
3.0,977.0,459.0,422.33649840600117,234.0,112.0,463.0,819.765270699789,631.0,289.0
1.0,316.0,591.0,493.7860014795253,295.1698094023648,500.0,613.0,0.0,698.0,472.0
3.0,993.0,267.0,529.4657758954501,572.0,526.0,269.0,459.1191758065392,815.0,708.0
3.0,978.0,958.0,509.91732020944653,525.0,945.0,517.0,0.0,184.0,514.0
1.0,730.0,46.0,345.30434116279605,0.0,29.0,203.0,936.7349571045132,210.0,297.0
