0.0,0.0,300.1276852942423,50.0,9.0
1.0,0.0,875.4370452167785,436.0,934.0
2.0,968.643076582423,658.7691737009266,610.0,640.0
2.0,841.0021959704584,601.6534995869499,100.0,803.0
0.0,0.0,0.0,204.0,662.0
0.0,217.8840018898647,54.230483125907575,643.0,866.0
2.0,0.0,1000.0,573.0,238.0
2.0,1000.0,1000.0,822.0,566.0
1.0,0.0,1000.0,818.0,944.0
2.0,721.8707455291991,1000.0,542.0,784.0
0.0,351.79359373228925,0.0,845.0,996.0
1.0,67.07307316883966,463.45327192680577,916.0,54.0
1.0,0.0,1000.0,294.0,788.0
0.0,1.5501247599244117,0.0,537.0,718.0
0.0,0.0,502.2905133498526,648.0,51.0
2.0,249.62577731193383,449.8006492261738,877.0,994.0
1.0,0.0,919.7125909385471,879.0,602.0
1.0,885.2406816553672,646.7751739330943,925.0,782.0
1.0,460.79507254242446,1000.0,642.0,726.0
0.0,614.1809722914637,0.0,212.0,302.0
1.0,195.03678173793,518.1188336116528,768.0,129.0
0.0,0.0,0.0,173.0,337.0
1.0,0.0,1000.0,868.0,121.0
1.0,354.31613701616874,405.58704922405195,987.0,240.0
1.0,468.6969226990278,875.6690894118185,580.0,604.0
2.0,1000.0,1000.0,600.0,896.0
2.0,511.351874974498,953.4468910903075,678.0,752.0
2.0,310.7994290566458,813.2264422866945,211.0,863.0
2.0,0.0,255.1154622015046,537.0,30.0
1.0,202.72303642663482,881.5677943151537,356.0,825.0
2.0,856.5477051246994,961.3064643418442,737.0,950.0
2.0,1000.0,0.0,558.0,821.0
2.0,116.10604342694866,476.9498562252029,955.0,905.0
0.0,36.555978040971766,0.0,976.0,552.0
2.0,834.9592411837151,436.76585173080304,778.0,105.0
2.0,337.6457186889049,1000.0,137.0,994.0
2.0,0.0,736.8361619908178,409.0,228.0
2.0,1000.0,473.2530901708178,439.0,304.0
2.0,1000.0,987.7267494865264,488.0,613.0
2.0,49.9272250950006,849.304198453968,86.0,17.0
2.0,327.6639750324279,1000.0,110.0,234.0
1.0,149.09656523997194,881.9046652515607,527.0,641.0
1.0,0.0,856.894656806987,455.0,969.0
0.0,117.73936066361098,396.973752591636,11.0,179.0
2.0,1000.0,0.0,173.0,509.0
1.0,30.593055559587434,115.34022999571842,424.0,395.0
1.0,443.41099872033953,522.2105170596445,753.0,161.0
1.0,157.81550937973407,565.5749243812961,542.0,99.0
0.0,325.1725825584741,351.92519087350576,720.0,82.0
1.0,1000.0,1000.0,239.0,619.0
2.0,28.224209948109486,1000.0,553.0,686.0
0.0,849.5389250532163,431.2753961321372,825.0,708.0
0.0,0.0,147.70458445231864,844.0,969.0
0.0,34.85831930892698,194.3119483352489,760.0,619.0
1.0,0.0,0.0,166.0,844.0
2.0,1000.0,622.3162401817086,238.0,43.0
2.0,1000.0,2.169220925368442,145.0,472.0
0.0,0.0,0.0,341.0,540.0
1.0,350.73803708786977,374.15208113420823,194.0,512.0
0.0,568.8281333870339,518.0353505701138,733.0,103.0
1.0,0.0,892.7507718494841,450.0,209.0
1.0,292.8077996056032,1000.0,41.0,351.0
2.0,942.6448005546542,1000.0,648.0,662.0
0.0,409.5110874023601,756.8668176362071,363.0,908.0
0.0,0.0,1000.0,574.0,943.0
1.0,727.4325991059555,103.74734679664793,810.0,611.0
0.0,470.32372884554457,165.82688722265829,274.0,238.0
0.0,170.21776252414534,969.2615937263025,964.0,840.0
0.0,0.0,103.32971078611595,689.0,349.0
0.0,1000.0,418.0187717758524,888.0,696.0
2.0,438.34213207644507,278.25614713286586,954.0,375.0
2.0,1000.0,498.88808602566206,319.0,461.0
2.0,298.8179252060489,487.7904643494379,600.0,765.0
0.0,621.1992310991635,212.89895156221996,27.0,783.0
2.0,1000.0,1000.0,893.0,486.0
1.0,0.0,1000.0,35.0,817.0
0.0,0.0,0.0,332.0,521.0
2.0,0.0,500.6185145569732,4.0,928.0
0.0,0.0,512.4119454289147,901.0,63.0
1.0,30.620383729680356,797.4681644949875,299.0,391.0
1.0,0.0,0.0,81.0,975.0
0.0,0.0,107.98396273647958,646.0,435.0
0.0,367.32145487194396,162.91652202034916,958.0,830.0
0.0,0.0,0.0,846.0,340.0
2.0,760.5383439590178,883.2360186401228,954.0,618.0
0.0,502.56699979546977,0.0,267.0,649.0
2.0,0.0,618.0393277962161,544.0,319.0
0.0,0.0,271.9724534413419,814.0,927.0
2.0,216.13267955692734,1000.0,380.0,578.0
0.0,52.85557438842665,1000.0,624.0,285.0
1.0,0.0,0.0,177.0,579.0
0.0,0.0,0.0,772.0,856.0
2.0,1000.0,1000.0,360.0,233.0
0.0,257.17538967987184,0.0,205.0,46.0
0.0,304.88150042398127,1000.0,502.0,23.0
0.0,0.0,673.12014586334,6.0,392.0
0.0,447.8425800510012,0.0,924.0,519.0
2.0,164.38662249503426,0.0,27.0,563.0
1.0,879.8081850472155,365.38079439881176,164.0,46.0
1.0,1000.0,537.7116048593093,12.0,912.0
2.0,0.0,1000.0,746.0,504.0
1.0,110.08077767748328,0.0,808.0,56.0
1.0,0.0,45.716321931253304,870.0,25.0
2.0,0.0,788.5116795549394,160.0,568.0
1.0,0.0,0.0,310.0,792.0
2.0,620.5321939731122,1000.0,644.0,80.0
0.0,64.57584650884422,0.0,956.0,388.0
1.0,362.5506417515992,954.1074710908733,392.0,981.0
1.0,205.18281046245207,931.0694158867344,801.0,949.0
0.0,0.0,1000.0,121.0,956.0
2.0,579.7984921385822,143.33248898048828,849.0,325.0
2.0,48.0710278664784,1000.0,380.0,635.0
1.0,515.1308587467403,1000.0,618.0,20.0
0.0,203.17014539250215,1000.0,259.0,816.0
0.0,496.26586882701895,368.84723978162737,948.0,723.0
0.0,181.24104202507868,1000.0,620.0,89.0
0.0,0.0,465.58115378872964,545.0,747.0
0.0,0.0,872.6477466063843,894.0,659.0
1.0,0.0,1000.0,470.0,455.0
2.0,3.690798803675996,0.0,703.0,830.0
2.0,9.036899216036234,6.252088923250281,52.0,946.0
2.0,1000.0,1000.0,833.0,170.0
2.0,217.63036796692654,1000.0,738.0,177.0
2.0,601.4395602041325,975.3213263153101,575.0,882.0
1.0,521.365408993591,583.4020467647159,76.0,99.0
2.0,1000.0,979.996050439078,376.0,289.0
1.0,0.0,438.55133397692754,236.0,881.0
1.0,267.68774116954734,1000.0,486.0,944.0
1.0,0.0,0.0,973.0,373.0
1.0,648.6366200020217,182.19967595641373,27.0,783.0
2.0,203.69609141283328,697.799328560986,797.0,342.0
2.0,232.4759136998889,0.0,178.0,957.0
1.0,0.0,503.9628766973482,868.0,795.0
1.0,620.8801252299595,244.15645871603923,603.0,23.0
0.0,851.3409891869145,195.10997521785157,986.0,929.0
1.0,3.1021307689626654,506.9388306292669,605.0,849.0
0.0,0.0,426.76244643736504,961.0,963.0
2.0,0.0,340.6835509268457,529.0,351.0
0.0,0.0,217.11217521801362,717.0,6.0
0.0,606.4420286753565,238.51112286990272,728.0,438.0
0.0,21.919964820899857,341.3539749376994,928.0,845.0
0.0,419.6093577292305,660.4649676797156,597.0,509.0
1.0,0.0,927.8915686069718,470.0,440.0
1.0,0.0,556.7470386975439,443.0,638.0
2.0,298.95242029060137,585.4182504138207,590.0,116.0
2.0,767.025228979339,0.0,598.0,62.0
1.0,0.0,825.7264928243195,186.0,234.0
1.0,0.0,783.0356581815699,386.0,552.0
2.0,803.8270592797552,1000.0,872.0,176.0
0.0,69.93558173975006,195.38528611121683,467.0,379.0
1.0,329.3457770472198,1000.0,674.0,461.0
2.0,1000.0,1000.0,356.0,431.0
1.0,866.0014322083751,1000.0,356.0,599.0
0.0,496.41948735340566,0.0,6.0,729.0
1.0,910.4453506396591,346.6125253133774,650.0,735.0
0.0,1000.0,47.05854595186134,332.0,195.0
0.0,467.630218629614,0.0,191.0,988.0
0.0,280.6769099015996,621.1054007514767,145.0,747.0
1.0,156.44276678630507,106.1376715000898,720.0,393.0
1.0,0.0,747.2071594686079,110.0,450.0
2.0,298.71043886326976,246.764951733503,892.0,612.0
0.0,0.0,1000.0,841.0,697.0
0.0,0.0,0.0,144.0,994.0
1.0,145.16001814613995,670.4565429580498,679.0,726.0
2.0,917.0916707868251,420.81389908498943,688.0,769.0
1.0,641.1049682506447,321.42197439947483,240.0,648.0
0.0,0.0,386.2176757126986,819.0,425.0
1.0,0.0,59.33709222090073,712.0,409.0
2.0,1000.0,1000.0,418.0,725.0
2.0,605.3872520694175,786.1082623052446,120.0,97.0
0.0,0.0,283.6138087691822,261.0,353.0
2.0,468.1458813159094,0.0,968.0,788.0
0.0,0.0,1000.0,32.0,929.0
2.0,193.46647938335224,1000.0,477.0,972.0
1.0,37.601285293745484,263.8423399304034,160.0,884.0
2.0,103.49076757996284,1000.0,618.0,119.0
0.0,319.11553204447233,0.0,396.0,267.0
0.0,1000.0,348.09783661286923,855.0,47.0
2.0,1000.0,822.9997287895932,352.0,29.0
2.0,34.56429521124292,579.874757666584,251.0,825.0
2.0,1000.0,836.0992266150377,620.0,617.0
0.0,165.19790290115378,407.3312392112396,500.0,591.0
2.0,931.4320139908596,186.97323917466366,531.0,828.0
0.0,0.0,0.0,789.0,181.0
2.0,784.4338609835829,1000.0,508.0,980.0
1.0,117.41368531345668,269.2467972085781,35.0,318.0
2.0,1000.0,1000.0,625.0,544.0
0.0,1000.0,0.0,891.0,907.0
2.0,1000.0,341.15246916458096,671.0,176.0
1.0,0.8910578286198314,1000.0,979.0,213.0
2.0,292.8167040752231,356.30103740218937,802.0,103.0
0.0,0.0,0.0,776.0,223.0
0.0,799.7776898165431,757.1037991908038,528.0,152.0
1.0,0.0,756.2647620436502,98.0,467.0
0.0,44.78807476294902,0.0,238.0,600.0
0.0,0.0,297.8523936428274,493.0,713.0
1.0,296.61286536903674,141.63122179656025,196.0,260.0
0.0,0.0,0.0,648.0,175.0
0.0,0.0,0.0,505.0,875.0
0.0,0.0,369.62741802480986,524.0,968.0
1.0,0.0,1000.0,528.0,921.0
1.0,0.0,558.1092706840893,421.0,184.0
1.0,985.370003526204,900.1717161068383,718.0,838.0
2.0,203.51165576184886,745.8028045978959,760.0,417.0
0.0,0.0,740.1040619411274,712.0,411.0
2.0,116.23798561440071,1000.0,433.0,365.0
0.0,187.83852659044237,659.4655319695819,158.0,678.0
1.0,203.00678425720693,0.0,586.0,705.0
2.0,446.15371881028386,0.0,27.0,596.0
0.0,359.55982110473326,538.4292301808563,840.0,616.0
0.0,0.0,89.64827003788004,795.0,876.0
0.0,0.0,34.32705930881167,813.0,728.0
1.0,108.03366425147213,169.3371065902622,657.0,346.0
0.0,22.472049432915266,390.57974414441907,5.0,853.0
2.0,596.6225192529135,472.04524806431084,396.0,248.0
1.0,218.38576060503038,271.07815865367127,431.0,363.0
2.0,764.0732460329532,213.43740091806427,53.0,707.0
1.0,311.81572424140444,0.0,308.0,190.0
2.0,0.0,1000.0,542.0,357.0
0.0,75.74685169084431,0.0,841.0,224.0
1.0,585.8346928784597,0.0,148.0,940.0
0.0,227.20011419153303,192.99903685399846,742.0,73.0
2.0,775.8075882740177,287.0550911110178,846.0,854.0
2.0,0.0,717.0123864620041,458.0,113.0
1.0,0.0,692.1352309477118,7.0,143.0
0.0,135.70776361514697,1000.0,115.0,823.0
0.0,415.10569296585254,1000.0,81.0,995.0
1.0,0.0,1000.0,227.0,363.0
0.0,90.48530542927014,423.55155646686643,497.0,600.0
1.0,702.8048457757548,568.9966575197603,618.0,107.0
2.0,759.9884037492766,761.3145041994137,94.0,293.0
2.0,0.0,33.4733511855,463.0,908.0
0.0,0.0,1000.0,741.0,111.0
1.0,1000.0,573.9650630681019,685.0,129.0
0.0,0.0,612.5020612487887,603.0,210.0
1.0,815.1379567600321,0.0,944.0,672.0
2.0,958.4883201316514,559.4661852938341,657.0,124.0
1.0,0.0,396.34017187511836,56.0,53.0
0.0,434.2173881915141,787.1840414676464,724.0,304.0
0.0,0.0,56.49776167814048,448.0,541.0
2.0,274.2876001471324,99.12487481837816,860.0,390.0
0.0,115.50572649898191,500.37850907269444,862.0,306.0
1.0,140.04086011097374,703.4006723544354,879.0,299.0
2.0,0.0,430.6756043080426,427.0,0.0
1.0,487.68942956438923,1000.0,181.0,65.0
0.0,0.0,360.5021434282894,411.0,596.0
0.0,0.0,500.2780479436653,894.0,310.0
1.0,685.8633669486927,411.2011005155141,610.0,131.0
0.0,138.69078101811104,663.2448571944963,534.0,407.0
2.0,325.1513981395082,1000.0,189.0,224.0
0.0,0.0,321.3296934989369,720.0,875.0
2.0,1000.0,609.1839395727219,48.0,975.0
1.0,242.64088582457663,1000.0,359.0,911.0
0.0,264.0105341996164,403.94404132290055,619.0,332.0
0.0,0.0,1000.0,200.0,600.0
2.0,55.48392941918446,0.0,1000.0,643.0
0.0,168.78797528889191,444.49279625556335,36.0,806.0
0.0,77.79473414250127,0.0,630.0,586.0
0.0,0.0,262.1018742772569,78.0,716.0
1.0,0.0,306.5459407029364,345.0,34.0
2.0,779.5396359187861,473.878880506852,789.0,258.0
1.0,131.78555192253404,76.46048244005955,825.0,371.0
2.0,1000.0,421.4669554025213,663.0,970.0
0.0,0.0,225.85562714064264,13.0,543.0
0.0,1000.0,184.3180797300073,94.0,720.0
2.0,796.9317173215554,1000.0,852.0,234.0
2.0,713.3275183353751,0.0,572.0,502.0
1.0,0.0,993.5858596986822,622.0,804.0
1.0,332.0275194103375,858.4556701326404,585.0,882.0
0.0,0.0,297.4186857085156,415.0,171.0
1.0,0.0,24.75548708929269,636.0,487.0
2.0,1000.0,1000.0,257.0,270.0
1.0,354.9779569536214,914.2397753697113,156.0,219.0
0.0,174.52173507649783,1000.0,650.0,580.0
2.0,0.0,876.2372970488088,924.0,890.0
2.0,103.86215899023239,579.579946515928,482.0,603.0
2.0,544.7271989482572,95.89357332033828,35.0,774.0
2.0,940.846912622184,1000.0,16.0,980.0
0.0,368.42856677649104,0.0,963.0,309.0
1.0,309.12822709837985,403.22775239408975,619.0,613.0
2.0,431.6800637307396,317.06993383098745,274.0,106.0
2.0,1000.0,823.3052795566495,641.0,242.0
1.0,932.1984080916432,1000.0,399.0,46.0
2.0,0.0,1000.0,536.0,761.0
0.0,425.13958753561127,267.2056159514757,575.0,760.0
0.0,0.0,352.93179765982086,618.0,983.0
2.0,929.7980242616719,271.1845276422046,91.0,653.0
1.0,540.452542403106,1000.0,485.0,868.0
0.0,0.0,890.4196997520584,545.0,111.0
2.0,1000.0,508.67762973499043,255.0,104.0
1.0,727.3167429344032,620.6236915166274,605.0,764.0
0.0,0.0,980.581330169944,924.0,13.0
1.0,726.657477922932,1000.0,582.0,641.0
0.0,0.0,873.115137933987,50.0,65.0
2.0,100.93494904452102,1000.0,529.0,695.0
0.0,0.0,0.0,591.0,703.0
1.0,298.48903937625664,88.4916451866802,911.0,534.0
1.0,715.3500711478395,163.7666142385057,841.0,165.0
1.0,313.77033199428575,583.136701481379,410.0,156.0
1.0,91.20774987770275,0.0,727.0,811.0
2.0,391.3694706889934,1000.0,124.0,678.0
0.0,0.0,0.0,485.0,118.0
0.0,132.7646924422694,0.0,678.0,956.0
1.0,121.56134029288087,26.61780245381805,956.0,127.0
0.0,0.0,263.3947076738986,859.0,332.0
0.0,363.94058949478364,0.0,817.0,865.0
0.0,488.05265490413416,490.04390691273886,939.0,97.0
0.0,9.385498070550705,549.6664571056235,386.0,761.0
2.0,355.1219207484566,1000.0,415.0,371.0
2.0,255.5767074011508,826.6891665326467,2.0,643.0
1.0,332.361975952224,1000.0,686.0,651.0
1.0,97.61861973375775,272.02699240864854,577.0,787.0
2.0,829.4408982563727,1000.0,453.0,395.0
0.0,0.0,484.26807041906994,896.0,776.0
2.0,837.2691756029292,1000.0,18.0,985.0
1.0,461.78284319215436,0.0,76.0,950.0
2.0,977.7920346911441,0.0,623.0,925.0
2.0,1000.0,62.63743868399434,171.0,165.0
0.0,646.8345298162102,273.45604761477585,556.0,256.0
2.0,930.9637047953586,737.5667944130668,321.0,393.0
2.0,1000.0,142.37852947523373,573.0,438.0
0.0,0.0,533.8072722385298,783.0,103.0
2.0,564.3410025874542,1000.0,189.0,826.0
0.0,942.073745091117,196.6012327712419,580.0,193.0
0.0,234.28955839489404,824.9517123651641,978.0,231.0
2.0,685.1100511038455,1000.0,307.0,449.0
0.0,58.195038891039374,286.86910410811373,753.0,435.0
2.0,736.5903114985013,1000.0,687.0,823.0
0.0,94.22288512037396,0.0,691.0,129.0
1.0,0.0,416.4190254157432,385.0,497.0
2.0,1000.0,157.17676971414443,549.0,324.0
1.0,67.14993426721907,440.1444396076256,728.0,267.0
1.0,0.0,621.8432679728695,964.0,324.0
0.0,753.8490803110619,573.925181757416,477.0,811.0
1.0,1000.0,1000.0,743.0,376.0
2.0,0.0,1000.0,904.0,908.0
2.0,771.5246830580429,657.1897207570971,758.0,308.0
2.0,415.49532645662094,798.5237533797214,464.0,962.0
1.0,627.9516111103445,1000.0,664.0,237.0
0.0,524.1811279692846,29.91062808452306,922.0,787.0
2.0,387.4302198621693,1000.0,919.0,776.0
0.0,752.260836417229,501.227854704304,303.0,434.0
1.0,0.0,1000.0,500.0,545.0
0.0,667.4554166420475,414.2101477837299,322.0,885.0
0.0,0.0,67.04281821136519,652.0,914.0
1.0,181.37793009089143,1000.0,326.0,423.0
0.0,177.27054556143293,1000.0,255.0,629.0
0.0,1000.0,338.50769069710856,165.0,727.0
0.0,116.3688363023127,900.2416277485221,829.0,83.0
0.0,0.0,0.0,20.0,863.0
0.0,0.0,59.509790497432604,342.0,31.0
2.0,310.1178131025943,1000.0,129.0,883.0
0.0,0.0,607.5307672782221,103.0,623.0
2.0,0.0,35.0816867812749,855.0,23.0
1.0,695.9071453448039,315.7549023473722,766.0,653.0
2.0,347.3412722802786,388.95871322812127,690.0,171.0
2.0,237.69344949736524,0.0,110.0,201.0
0.0,165.90440541778665,997.559861008626,33.0,273.0
0.0,856.5622419421331,799.8571422126139,198.0,497.0
0.0,545.5203238716045,0.0,732.0,280.0
2.0,0.0,609.8641124353677,589.0,267.0
1.0,361.4357500020389,0.0,427.0,47.0
2.0,756.9666090436743,1000.0,398.0,735.0
0.0,344.54976272411693,458.8478171107571,216.0,423.0
0.0,0.0,29.13545037867081,59.0,47.0
2.0,240.06895306706997,531.5536935931171,694.0,599.0
0.0,0.0,0.0,558.0,296.0
2.0,293.85178937226163,1000.0,508.0,806.0
2.0,687.8212900722006,1000.0,390.0,104.0
0.0,0.0,0.0,591.0,513.0
0.0,0.0,103.70938917479609,836.0,617.0
2.0,0.0,0.0,432.0,212.0
1.0,179.3297542082014,946.2430658441953,724.0,296.0
1.0,714.5647097731503,354.77574967006103,975.0,598.0
2.0,532.5226865935352,1000.0,744.0,534.0
2.0,620.603363948585,848.7731578154389,858.0,26.0
1.0,0.0,986.0149843825235,271.0,631.0
0.0,0.0,0.0,618.0,173.0
2.0,953.3830829192602,742.8745943921909,847.0,612.0
2.0,685.4172636377659,307.948594581065,24.0,972.0
0.0,487.9608095264551,957.6267995880372,513.0,732.0
2.0,123.55110840805345,977.7676004144034,807.0,327.0
0.0,0.0,161.31537839693456,518.0,56.0
2.0,753.0476490263703,1000.0,24.0,530.0
0.0,0.0,67.85932447259096,462.0,571.0
1.0,216.8956759636206,0.0,97.0,622.0
0.0,0.0,889.8243245212718,543.0,999.0
1.0,515.6328771677053,0.0,1000.0,387.0
0.0,131.6776845305662,0.0,1000.0,851.0
0.0,584.1872421513187,115.69867516324241,84.0,195.0
1.0,440.1157854090689,195.57879762701015,964.0,922.0
1.0,1000.0,0.0,166.0,394.0
0.0,170.04016804849806,541.4436329822079,298.0,927.0
0.0,54.89979388439764,0.0,627.0,487.0
1.0,238.83630921679475,1000.0,738.0,622.0
2.0,135.10650684105823,1000.0,962.0,191.0
0.0,0.0,130.03742526385935,47.0,413.0
2.0,527.6851825233575,1000.0,50.0,589.0
1.0,0.0,45.76811498567255,980.0,999.0
1.0,0.0,294.18398469051317,209.0,724.0
2.0,745.3232645197219,204.11573458704416,948.0,137.0
1.0,262.21105813410657,242.79957258508477,583.0,386.0
0.0,0.0,41.08116317824534,643.0,304.0
1.0,0.0,921.0994101747481,480.0,395.0
1.0,518.259631633041,287.594447291088,968.0,946.0
0.0,0.0,637.4055054545594,635.0,689.0
2.0,644.1974903619688,448.1431762909875,949.0,729.0
0.0,0.0,319.5911936353865,290.0,933.0
1.0,295.80465520488593,837.9335098928607,408.0,483.0
1.0,662.5966648024472,594.994477525839,158.0,421.0
2.0,388.8102961084716,938.8827789852194,527.0,139.0
0.0,726.9650178993211,0.0,37.0,266.0
1.0,142.20343291625667,929.7098223053468,679.0,133.0
0.0,82.1381438206485,1000.0,248.0,909.0
0.0,0.0,1000.0,238.0,689.0
0.0,0.0,0.0,514.0,785.0
2.0,1000.0,729.2648849018203,848.0,32.0
1.0,237.9526590850561,463.66425668554587,302.0,117.0
2.0,593.6817644394662,173.94803881718227,23.0,164.0
2.0,0.0,1000.0,678.0,786.0
2.0,1000.0,97.85376663408012,576.0,289.0
2.0,558.5806901216782,1000.0,240.0,847.0
2.0,989.5660870528724,235.16176960372198,386.0,588.0
0.0,0.0,274.63615807248544,593.0,480.0
1.0,0.0,235.7623447561261,850.0,226.0
1.0,0.0,0.0,444.0,438.0
