3.0,1000.0,246.0,594.0,982.0,48.0
3.0,869.6036456008467,358.0,600.0,258.0,253.0
1.0,103.80701941143353,315.0,653.0,992.0,445.0
1.0,496.0,901.0,317.0,906.0,969.0
0.0,18.28003199036906,886.0,853.0,938.0,653.0
1.0,965.1898615364374,352.0,458.0,478.0,677.0
3.0,828.1100425578308,442.0,374.0,773.0,126.0
1.0,175.57282007072556,713.0,845.0,751.0,938.0
0.0,135.85500545650245,856.0,179.0,610.0,798.0
3.0,1000.0,786.0,258.0,391.0,684.0
0.0,842.0,779.0,50.0,175.0,301.0
1.0,502.835306127237,104.0,583.0,131.0,811.0
1.0,396.27623186226003,725.0,358.0,559.0,402.0
3.0,834.0,784.0,474.0,622.0,192.0
3.0,555.1588322592552,444.0,335.0,437.0,793.0
1.0,514.0302300497844,73.0,40.0,33.0,948.0
1.0,340.8863628250741,550.0,775.0,60.0,877.0
1.0,470.9177799815188,189.0,452.0,159.0,408.0
2.0,285.7672840357319,350.0,979.0,200.0,689.0
3.0,624.6194182443775,966.0,497.0,225.0,600.0
2.0,339.0,151.0,108.0,535.0,501.0
0.0,262.06417753510556,101.0,559.0,549.0,108.0
1.0,882.8565228986705,360.0,223.0,738.0,93.0
3.0,1000.0,424.0,224.0,717.0,19.0
0.0,0.0,97.0,282.0,215.0,870.0
0.0,114.87339484186224,828.0,399.0,976.0,507.0
3.0,917.2634469645726,768.0,145.0,1.0,327.0
1.0,191.36919139082272,151.0,798.0,207.0,476.0
1.0,576.0,719.0,500.0,594.0,284.0
1.0,0.0,11.0,730.0,874.0,890.0
2.0,106.30705270164927,460.0,140.0,507.0,358.0
2.0,975.9972242633551,682.0,111.0,949.0,760.0
2.0,59.63014922253184,743.0,525.0,720.0,380.0
1.0,505.6793326175111,259.0,862.0,936.0,463.0
1.0,180.0,244.0,972.0,199.0,708.0
0.0,671.0,869.0,858.0,397.0,608.0
3.0,341.788789782922,152.0,719.0,872.0,910.0
3.0,425.738025559321,937.0,107.0,863.0,777.0
0.0,591.663528240058,48.0,972.0,74.0,29.0
1.0,503.0547492786838,242.0,715.0,37.0,525.0
0.0,1000.0,954.0,441.0,123.0,341.0
2.0,353.602321465307,524.0,228.0,994.0,887.0
2.0,741.0,829.0,309.0,936.0,532.0
2.0,397.0,951.0,325.0,140.0,694.0
1.0,515.0,458.0,903.0,656.0,110.0
3.0,1000.0,771.0,360.0,596.0,654.0
0.0,438.0,657.0,373.0,541.0,666.0
0.0,0.0,149.0,869.0,853.0,493.0
3.0,9.839427376353594,433.0,787.0,836.0,670.0
2.0,47.454041298650765,497.0,690.0,315.0,883.0
3.0,863.7999101395798,974.0,606.0,759.0,692.0
0.0,0.0,471.0,240.0,898.0,212.0
3.0,400.67388307844016,609.0,154.0,762.0,27.0
3.0,942.2697187838484,438.0,899.0,598.0,951.0
2.0,54.72574166515456,786.0,517.0,31.0,353.0
1.0,372.62573865515225,783.0,351.0,906.0,70.0
1.0,0.0,399.0,252.0,231.0,653.0
2.0,667.2177782705054,463.0,605.0,692.0,617.0
0.0,353.91712712165895,920.0,625.0,918.0,163.0
0.0,0.0,152.0,213.0,618.0,645.0
0.0,0.0,618.0,858.0,305.0,607.0
0.0,565.9911724383254,856.0,851.0,669.0,862.0
0.0,0.0,18.0,615.0,37.0,353.0
2.0,1000.0,299.0,719.0,302.0,543.0
3.0,733.0,351.0,889.0,631.0,502.0
1.0,791.4390173142926,648.0,319.0,374.0,720.0
2.0,433.0,603.0,962.0,86.0,778.0
3.0,632.7351051322869,833.0,347.0,617.0,221.0
3.0,792.8980082533966,346.0,536.0,947.0,63.0
0.0,516.4996895323436,331.0,419.0,877.0,134.0
1.0,37.86830437522391,12.0,700.0,85.0,497.0
3.0,1000.0,990.0,628.0,54.0,220.0
0.0,393.0578681657734,725.0,873.0,570.0,143.0
1.0,276.32212628268024,156.0,558.0,548.0,137.0
2.0,539.4770117619613,341.0,996.0,555.0,262.0
2.0,918.3039206096608,197.0,598.0,648.0,195.0
3.0,349.69091014286965,566.0,189.0,992.0,764.0
