0,443,373,171
2,235,918,673
4,774,107,992
3,99,902,825
1,758,623,830
4,597,892,554
4,553,373,165
0,275,808,904
2,637,709,43
4,243,426,859
0,189,507,330
4,741,830,503
2,616,480,497
4,791,750,641
1,146,13,308
0,64,767,584
1,479,697,25
2,681,833,194
0,14,839,980
4,932,273,12
3,191,821,258
4,680,63,138
2,235,622,391
3,771,551,279
3,611,863,62
4,523,409,879
3,4,408,318
0,865,574,824
2,854,290,944
0,26,458,569
2,311,261,277
3,603,158,451
1,833,527,314
0,335,786,416
1,117,203,742
3,522,776,68
1,467,366,113
2,815,880,798
3,761,229,335
0,184,495,140
4,157,991,743
2,488,942,758
4,301,597,620
0,579,666,599
4,232,128,840
1,695,484,268
3,537,245,402
1,260,674,563
1,753,360,207
0,854,465,468
4,628,141,702
0,38,679,435
2,960,504,270
1,459,531,188
1,542,776,321
4,235,283,630
4,800,999,605
4,502,715,266
2,941,798,943
0,933,456,132
0,862,862,394
1,98,250,410
3,287,727,493
2,982,927,514
2,601,279,988
2,399,410,714
3,629,665,605
0,512,735,528
0,294,337,691
2,477,190,159
4,938,255,546
4,430,367,116
3,359,985,606
4,651,358,240
0,761,607,66
2,421,455,936
4,921,869,710
1,168,109,444
0,715,405,625
1,125,455,429
0,742,301,116
3,708,632,460
2,435,344,567
2,959,556,623
3,267,354,240
4,252,246,491
4,696,826,26
2,993,738,798
1,600,569,185
2,561,738,211
2,574,808,328
2,105,278,379
4,932,78,596
0,327,71,467
0,240,805,738
0,433,27,261
2,902,890,884
2,647,585,657
4,279,0,278
0,67,178,721
4,103,626,888
4,187,463,902
2,185,566,81
3,523,930,155
3,303,145,645
0,116,841,201
1,399,173,922
3,305,62,94
2,140,916,476
3,730,356,99
0,522,246,700
2,301,69,166
4,141,403,353
3,62,492,153
3,205,379,139
1,265,772,95
4,165,275,477
2,373,99,937
3,506,995,672
3,812,377,694
4,231,762,666
4,947,205,399
4,5,64,996
3,515,833,391
1,264,112,917
4,354,215,342
2,353,339,810
3,102,514,844
4,822,350,307
3,224,681,820
3,813,806,830
2,229,753,597
0,92,501,574
4,406,328,323
2,191,260,152
1,354,901,852
4,609,965,153
0,765,460,576
4,807,420,859
2,176,654,759
4,329,59,511
3,863,431,928
4,382,961,972
2,947,424,860
3,16,764,82
3,87,289,431
4,669,764,755
0,873,259,533
4,739,788,785
4,495,752,350
2,848,616,591
1,832,437,886
0,916,487,70
4,6,30,80
2,448,694,747
1,139,121,308
1,900,146,539
4,89,30,256
3,236,801,382
2,330,42,176
1,837,952,726
2,975,885,743
4,303,269,787
3,326,565,557
2,894,26,723
3,257,592,632
2,900,490,27
1,780,512,675
4,245,478,17
3,828,477,186
1,207,97,699
0,752,813,439
3,733,44,818
4,734,541,35
4,325,780,472
3,812,464,293
3,878,455,659
1,821,198,190
0,672,990,121
0,120,862,648
1,151,603,737
3,5,719,746
4,944,254,12
3,188,688,210
4,870,863,969
4,41,842,654
4,785,449,146
3,251,645,942
3,351,290,877
1,84,990,909
4,901,746,643
4,285,491,670
4,438,377,855
0,229,17,166
0,272,422,410
3,204,51,768
2,722,810,896
1,742,429,192
1,925,643,912
1,507,60,101
1,670,451,270
4,557,922,107
2,887,440,610
1,890,597,668
2,905,60,553
3,607,638,970
0,132,326,33
0,796,728,486
4,949,676,437
3,324,498,715
0,972,509,237
1,804,277,415
2,565,2,248
0,733,155,822
3,978,332,576
4,996,142,774
1,777,172,800
0,452,116,674
3,149,257,565
4,781,929,974
3,44,339,175
2,362,166,17
3,971,952,874
4,156,745,766
1,315,452,329
1,604,1,367
3,398,387,756
4,681,562,570
2,665,531,655
3,483,371,793
0,915,903,591
0,338,804,156
2,595,422,359
2,326,342,141
2,947,380,316
1,886,621,702
4,581,629,83
0,23,43,867
3,509,666,115
2,483,798,293
1,429,871,398
2,667,685,594
0,600,827,906
2,169,811,690
0,977,719,293
3,694,461,539
4,545,609,404
0,767,285,426
4,962,353,604
4,509,637,568
1,511,333,605
3,556,845,411
3,813,490,448
2,683,412,199
4,934,784,29
4,73,453,970
3,966,811,93
4,694,880,306
0,36,752,27
1,315,347,399
0,959,189,69
3,761,692,477
2,170,155,831
3,350,91,404
0,23,412,557
1,381,318,133
3,411,831,471
1,501,575,180
1,387,362,861
1,740,423,668
2,70,511,496
0,607,547,655
0,22,80,718
3,283,90,944
3,465,110,333
4,61,74,408
1,115,507,489
4,38,124,250
0,237,937,760
2,742,750,248
0,702,91,194
4,948,732,771
1,958,635,159
3,431,286,48
3,937,264,325
4,801,980,891
1,260,180,893
3,907,489,422
3,480,65,938
4,185,346,453
3,700,888,93
3,513,557,875
3,431,822,146
4,400,217,533
3,318,191,246
3,572,923,141
4,579,89,794
0,546,716,816
2,146,328,145
0,499,916,452
2,597,483,954
3,128,589,131
4,441,655,483
2,504,303,427
3,581,833,503
4,491,31,264
2,826,641,653
2,219,438,425
1,443,485,840
4,805,137,370
1,697,758,345
4,893,378,73
1,454,993,667
3,312,83,4
3,658,688,437
0,885,978,31
2,750,938,956
2,859,421,688
4,598,71,562
