0.0,62.24629579885224,761.0,506.0,241.0
3.0,919.8352088495196,508.0,644.0,719.0
0.0,743.9014194055853,875.0,67.0,420.0
3.0,170.5182261900458,959.0,487.0,581.0
3.0,313.9086192851142,332.0,245.0,55.0
2.0,402.0594930180853,24.0,771.0,800.0
2.0,701.8960444537124,856.0,460.0,239.0
1.0,0.0,569.0,300.0,546.0
2.0,0.0,613.0,239.0,907.0
2.0,849.2499675368138,502.0,391.0,871.0
3.0,537.7600623864262,657.0,482.0,696.0
1.0,299.326574254442,949.0,328.0,336.0
4.0,1000.0,340.0,944.0,106.0
3.0,601.2443076246853,563.0,939.0,957.0
1.0,0.0,683.0,599.0,72.0
4.0,518.8639813754384,482.0,98.0,391.0
1.0,232.9821854063886,875.0,777.0,520.0
1.0,220.70511132300152,977.0,798.0,726.0
1.0,475.739422719705,877.0,563.0,808.0
0.0,141.9921742145881,585.0,374.0,154.0
2.0,862.7975363868359,780.0,248.0,976.0
0.0,0.0,337.0,252.0,407.0
1.0,352.6135191086232,936.0,596.0,291.0
2.0,472.1830271463605,843.0,430.0,809.0
3.0,676.900924975202,808.0,315.0,424.0
4.0,1000.0,941.0,319.0,328.0
2.0,845.4493037430917,602.0,259.0,342.0
4.0,384.0933060295321,125.0,838.0,406.0
3.0,1000.0,172.0,48.0,700.0
1.0,617.7380474741669,245.0,538.0,974.0
0.0,56.17064935420606,798.0,802.0,950.0
3.0,533.5990936507726,734.0,900.0,767.0
0.0,448.84997474802844,929.0,136.0,677.0
1.0,246.3815441931024,49.0,287.0,338.0
1.0,260.2346081634039,554.0,945.0,28.0
1.0,338.03152429607667,844.0,692.0,434.0
1.0,663.4149574427375,287.0,830.0,730.0
4.0,427.6811551735183,618.0,951.0,35.0
1.0,605.817745505109,700.0,512.0,450.0
1.0,748.4767819840373,754.0,322.0,302.0
3.0,16.40486253712805,349.0,434.0,651.0
3.0,737.2548888298201,661.0,711.0,615.0
4.0,1000.0,162.0,163.0,933.0
0.0,117.04412326154403,446.0,942.0,931.0
0.0,113.78371841240842,492.0,748.0,293.0
0.0,543.0106068052813,712.0,926.0,337.0
1.0,225.0906719392797,611.0,218.0,571.0
2.0,780.774492195579,16.0,971.0,450.0
1.0,162.9756486847765,423.0,891.0,527.0
4.0,587.7137848370033,213.0,453.0,901.0
1.0,478.18027456092597,539.0,204.0,875.0
3.0,661.5476998375193,789.0,8.0,808.0
3.0,240.92609973925468,963.0,714.0,63.0
0.0,106.74430981692001,4.0,999.0,632.0
4.0,360.36001024310616,124.0,800.0,150.0
0.0,72.20743016028955,108.0,576.0,674.0
2.0,354.78503107656616,206.0,29.0,960.0
1.0,677.302874689376,202.0,169.0,469.0
4.0,697.5270398952606,52.0,745.0,678.0
3.0,568.9925518271003,105.0,158.0,62.0
4.0,752.1484068135724,856.0,448.0,482.0
3.0,697.8962460065524,560.0,132.0,327.0
0.0,253.71833483515448,134.0,933.0,613.0
4.0,785.2126103885736,103.0,158.0,522.0
4.0,829.2316300395476,897.0,444.0,699.0
3.0,493.08097445129727,72.0,603.0,126.0
1.0,452.2134293972341,457.0,350.0,144.0
0.0,360.40292841455374,26.0,618.0,472.0
0.0,0.0,851.0,257.0,522.0
0.0,335.5147137145798,569.0,147.0,191.0
2.0,998.7009447565537,726.0,717.0,552.0
1.0,0.0,483.0,267.0,698.0
1.0,426.63017021597136,414.0,465.0,371.0
2.0,440.5888582504317,976.0,701.0,153.0
