0.0,499.1176166764825,25.0,405.0,0.0,497.0
0.0,0.0,673.0,787.0,714.8911982443477,346.0
1.0,513.842570209768,405.0,530.0,363.97754148043396,873.0
3.0,288.7916669907956,458.0,210.0,1000.0,745.0
1.0,238.64308339423155,5.0,968.0,0.0,756.0
2.0,217.1559966867965,218.0,766.0,0.0,472.0
3.0,658.2943392614912,547.0,625.0,0.0,114.0
2.0,0.0,553.0,975.0,573.0716713888929,811.0
1.0,0.0,946.0,457.0,0.0,638.0
1.0,0.0,361.0,106.0,567.7571678508089,246.0
0.0,315.9944725826019,185.0,667.0,663.5022611790904,345.0
1.0,99.57736954033196,686.0,198.0,264.6269780192288,424.0
2.0,0.0,502.0,305.0,478.6903757895565,686.0
1.0,204.34344022279336,77.0,256.0,587.1625872649568,885.0
1.0,393.8436656195776,104.0,550.0,208.80830905573683,989.0
1.0,241.5193901394094,925.0,634.0,0.0,949.0
3.0,798.2370982357792,867.0,819.0,0.0,907.0
1.0,843.2341114258111,351.0,379.0,494.1090286342087,386.0
3.0,625.0771549869291,288.0,803.0,1000.0,795.0
2.0,251.56487933211508,257.0,159.0,149.53429986522426,115.0
1.0,62.327165142847996,955.0,829.0,97.23960573464515,72.0
1.0,0.0,510.0,71.0,0.0,863.0
3.0,169.0410219769524,326.0,120.0,410.99144993258693,539.0
1.0,0.0,756.0,266.0,668.1356905753345,209.0
3.0,859.2627173743182,480.0,980.0,130.51805409143518,571.0
2.0,75.78726859818632,203.0,621.0,600.8162986353082,132.0
2.0,226.7519887570399,777.0,175.0,404.0659998740122,656.0
2.0,727.3275465937139,994.0,708.0,83.96447235916844,466.0
2.0,173.5930367625061,130.0,620.0,740.341365593432,532.0
0.0,90.37597771732808,373.0,194.0,274.13026612930014,207.0
1.0,59.63135562180577,721.0,669.0,414.2789742990835,945.0
3.0,810.1638487400171,861.0,821.0,365.6761144262694,448.0
0.0,242.64230091194466,335.0,303.0,297.7376060835384,148.0
3.0,481.0345810217115,954.0,241.0,239.68622964029947,39.0
3.0,367.9058317918907,493.0,675.0,627.3626062038428,362.0
1.0,17.58646538344246,295.0,398.0,560.5945378947422,223.0
0.0,0.0,977.0,813.0,0.0,858.0
2.0,0.0,345.0,711.0,1000.0,214.0
1.0,92.75249024189895,696.0,378.0,0.0,980.0
1.0,0.0,410.0,251.0,324.84371444600305,921.0
1.0,663.3570373496882,849.0,446.0,54.5295385102292,872.0
0.0,0.0,793.0,393.0,0.0,880.0
1.0,0.0,630.0,529.0,0.0,431.0
3.0,944.5320454914608,645.0,465.0,517.1634015029755,363.0
1.0,330.9773044247301,680.0,303.0,726.7255050278011,70.0
3.0,550.9648891275239,238.0,439.0,99.84731798488936,151.0
0.0,0.0,651.0,210.0,207.91435473432787,328.0
0.0,178.97690397697684,642.0,0.0,351.5578269790844,486.0
0.0,62.96979475321339,470.0,43.0,0.0,348.0
2.0,0.0,633.0,615.0,0.0,720.0
3.0,1000.0,617.0,119.0,1000.0,420.0
3.0,976.6424181099752,72.0,255.0,136.59312641657982,780.0
3.0,765.1710850089289,303.0,978.0,206.91346795078957,704.0
3.0,1000.0,947.0,486.0,1000.0,391.0
3.0,1000.0,656.0,637.0,670.13739016361,682.0
1.0,566.1609760975829,476.0,349.0,46.4101806585209,97.0
1.0,137.01492962503139,941.0,954.0,799.19670993882,114.0
2.0,367.18587482196807,408.0,632.0,0.0,547.0
1.0,99.87988067325331,660.0,841.0,82.40849703920182,33.0
3.0,458.2810847146207,13.0,731.0,684.5744935578261,675.0
3.0,1000.0,567.0,676.0,1000.0,749.0
2.0,668.4580484013803,928.0,431.0,127.07619929565332,154.0
0.0,0.0,243.0,889.0,0.0,285.0
0.0,0.0,513.0,668.0,232.64174768490133,354.0
2.0,0.0,417.0,998.0,106.19862658697674,318.0
2.0,51.02850747581326,679.0,57.0,227.48844493108365,241.0
2.0,0.0,634.0,621.0,0.0,266.0
2.0,42.11253021514203,981.0,595.0,980.8317764767297,555.0
3.0,509.4239138762174,931.0,240.0,825.7803356597158,681.0
3.0,587.5789724125543,843.0,780.0,669.2465115331386,893.0
0.0,0.0,244.0,979.0,474.3955653995845,842.0
0.0,69.716079020711,959.0,427.0,539.78929243569,171.0
3.0,431.32003829341056,810.0,969.0,259.93959773717864,364.0
1.0,386.3724839416744,320.0,582.0,0.0,615.0
3.0,714.83476990264,296.0,674.0,1000.0,135.0
2.0,196.11327453925838,591.0,381.0,934.9824555623271,365.0
0.0,433.9854461026238,296.0,678.0,424.60545075470463,487.0
3.0,777.7355802857479,356.0,664.0,530.9921294053834,866.0
2.0,366.0809860319633,663.0,241.0,435.3865249519298,826.0
1.0,611.857269632291,942.0,576.0,278.2225575455636,747.0
0.0,302.1237867602795,1.0,50.0,0.0,85.0
0.0,481.80394135289527,482.0,90.0,0.0,745.0
3.0,983.5151038607618,820.0,252.0,618.2560686835504,217.0
3.0,484.6589895704628,353.0,107.0,822.0234937411067,358.0
2.0,424.6950200480475,333.0,658.0,440.2627716633798,474.0
3.0,556.9612419557508,871.0,885.0,415.7470447288619,642.0
3.0,1000.0,650.0,973.0,597.3210626022775,692.0
0.0,219.6399880806562,202.0,565.0,411.8850109522983,583.0
1.0,706.8779672433768,932.0,86.0,250.99307872203133,719.0
3.0,335.3267109231282,481.0,69.0,857.3086281164636,943.0
3.0,1000.0,934.0,610.0,1000.0,419.0
1.0,762.8962201570904,930.0,29.0,0.0,585.0
0.0,0.0,232.0,435.0,0.0,865.0
1.0,0.0,521.0,83.0,277.9583404088715,368.0
1.0,0.0,89.0,921.0,151.94848388978727,621.0
1.0,94.83553683918767,685.0,939.0,0.0,14.0
1.0,268.5504339545949,325.0,981.0,0.0,348.0
3.0,1000.0,188.0,623.0,588.0657931254673,801.0
2.0,0.0,564.0,781.0,277.0085492623649,332.0
1.0,491.697460625868,238.0,860.0,268.48712596046784,864.0
3.0,692.4874270671398,151.0,163.0,537.2427747861412,78.0
0.0,0.0,998.0,818.0,0.0,324.0
2.0,193.67607087846037,93.0,756.0,733.7720528708185,397.0
1.0,297.3706191024319,67.0,372.0,313.7779305225419,81.0
1.0,0.0,414.0,652.0,420.16410926620824,712.0
1.0,518.2032181979438,825.0,78.0,94.6425307070196,410.0
0.0,0.0,511.0,598.0,204.0174723815747,245.0
2.0,353.2453105092813,347.0,990.0,0.0,252.0
2.0,492.8460694819053,656.0,593.0,787.2501475376789,955.0
0.0,249.72564808705133,300.0,618.0,0.0,136.0
0.0,8.37596813881752,372.0,530.0,0.0,477.0
1.0,0.0,324.0,527.0,0.0,219.0
3.0,823.8486623693453,153.0,23.0,918.7163736097301,865.0
2.0,0.0,181.0,387.0,513.9618418323863,14.0
3.0,432.56229707629535,872.0,57.0,103.82622590033134,181.0
0.0,0.0,494.0,267.0,380.077759491164,416.0
0.0,110.90472675890399,567.0,829.0,0.0,155.0
1.0,344.8401515342104,968.0,181.0,0.0,467.0
0.0,231.68355725979941,891.0,257.0,0.0,680.0
0.0,166.36932238487205,272.0,84.0,0.0,235.0
0.0,123.16697754554875,128.0,41.0,0.0,796.0
2.0,833.8712328432881,751.0,356.0,15.290479630023631,141.0
3.0,1000.0,445.0,439.0,361.8076858127415,992.0
2.0,717.8836477429293,428.0,151.0,772.2804106055885,357.0
2.0,489.9821023691739,613.0,94.0,326.045338802148,5.0
0.0,572.2857887093173,566.0,31.0,0.0,271.0
3.0,449.7604097869038,530.0,864.0,971.6388511112832,753.0
3.0,577.027483716838,417.0,515.0,755.661980662605,932.0
0.0,0.0,667.0,26.0,187.85457187135822,862.0
3.0,1000.0,314.0,429.0,1000.0,328.0
1.0,395.8022272606645,315.0,550.0,855.7175131175107,921.0
3.0,1000.0,17.0,66.0,723.5873645653859,303.0
0.0,501.5986527879196,744.0,733.0,0.0,502.0
3.0,586.1714275595931,997.0,250.0,782.0130401072587,641.0
1.0,70.28442766743566,387.0,741.0,147.1680523400754,470.0
2.0,0.0,586.0,294.0,325.37463659917375,945.0
1.0,248.220171200183,851.0,481.0,262.87648475101383,125.0
2.0,840.2237673460613,794.0,583.0,501.3938520129532,919.0
3.0,1000.0,239.0,737.0,403.26759744894457,631.0
