3.0,368.0,0.0,873.0,849.2963887256955,503.0,560.0,971.0
2.0,590.0,174.2298952069452,68.0,212.6835697205036,972.0,302.0,86.0
2.0,80.0,389.1898602162013,302.0,0.0,308.0,559.0,107.0
2.0,250.0,58.05430473016281,319.0,0.0,780.0,235.0,329.0
0.0,150.0,316.15113140576904,280.0,0.0,510.0,596.0,829.0
3.0,841.0,0.0,360.0,798.0196163827445,93.0,690.0,466.0
3.0,160.0,396.83694613460176,992.0,1000.0,137.0,69.0,704.0
2.0,262.0,1000.0,449.0,439.12431083768433,739.0,225.0,286.0
3.0,628.0,108.00237331219509,966.0,1000.0,465.0,771.0,551.0
2.0,623.0,143.80186026061858,531.0,1000.0,333.0,567.0,849.0
1.0,591.0,0.0,437.0,536.6397324259502,267.0,259.0,160.0
3.0,313.0,552.0712265045244,289.0,754.4189377538323,908.0,344.0,444.0
1.0,943.0,260.25649142466233,962.0,0.0,280.0,224.0,403.0
3.0,597.0,1000.0,107.0,840.7434991580703,404.0,350.0,743.0
0.0,275.0,0.0,817.0,0.0,722.0,709.0,602.0
2.0,47.0,100.23337531852279,255.0,1000.0,936.0,258.0,191.0
1.0,14.0,0.0,563.0,728.1613284795391,463.0,426.0,697.0
2.0,317.0,483.3805401350043,703.0,1000.0,274.0,25.0,512.0
1.0,984.0,0.0,188.0,922.1200373943688,58.0,449.0,245.0
0.0,445.0,368.2607627785175,530.0,0.0,174.0,205.0,274.0
0.0,76.0,223.22902840929672,468.0,809.6419847255459,303.0,559.0,365.0
3.0,686.0,1000.0,126.0,228.43158022162206,52.0,242.0,797.0
3.0,476.0,1000.0,457.0,1000.0,715.0,791.0,782.0
1.0,171.0,648.0206132048683,156.0,499.8476597880292,655.0,249.0,711.0
3.0,924.0,1000.0,239.0,216.17235836921884,265.0,72.0,446.0
0.0,65.0,0.0,182.0,179.30073036304134,663.0,241.0,42.0
2.0,951.0,253.11224072512013,543.0,854.0035338270064,819.0,631.0,259.0
2.0,437.0,698.9196652335985,609.0,481.6692297641492,978.0,728.0,192.0
0.0,983.0,0.0,253.0,1000.0,95.0,614.0,187.0
0.0,806.0,0.0,479.0,154.4427106712951,980.0,759.0,188.0
3.0,555.0,17.47437882534716,634.0,753.9050749513335,317.0,489.0,259.0
0.0,715.0,273.84432449451174,289.0,0.0,821.0,209.0,710.0
3.0,893.0,966.7784745446781,496.0,818.8873248476978,745.0,536.0,430.0
2.0,870.0,132.70798529795937,950.0,785.4540773128174,967.0,204.0,689.0
3.0,839.0,0.0,357.0,1000.0,137.0,895.0,16.0
3.0,180.0,744.4675862267803,664.0,496.8105455430708,848.0,546.0,428.0
2.0,831.0,0.0,995.0,851.9436096204053,626.0,382.0,287.0
0.0,646.0,0.0,526.0,0.0,407.0,964.0,389.0
3.0,255.0,1000.0,933.0,1000.0,950.0,23.0,362.0
0.0,2.0,752.6999089781727,937.0,1000.0,979.0,840.0,243.0
3.0,53.0,862.2289652793262,814.0,1000.0,683.0,845.0,220.0
0.0,496.0,497.0406806414823,18.0,125.30569842179068,0.0,403.0,816.0
2.0,71.0,140.65491887200636,965.0,630.6124428218862,398.0,784.0,508.0
1.0,854.0,739.9705821983229,347.0,262.22480717321054,168.0,477.0,482.0
1.0,922.0,1000.0,330.0,0.0,375.0,25.0,951.0
0.0,300.0,3.505482032626784,412.0,414.7510429275839,659.0,589.0,433.0
2.0,708.0,180.36522866164907,815.0,557.9494798335327,367.0,887.0,647.0
0.0,675.0,793.3238031735491,6.0,923.2661735717428,388.0,671.0,387.0
2.0,731.0,0.0,471.0,455.1474470932873,462.0,642.0,459.0
2.0,621.0,0.0,480.0,863.8074068803459,504.0,577.0,105.0
1.0,584.0,0.0,662.0,707.8604113454185,134.0,418.0,69.0
0.0,259.0,37.72410952089412,540.0,1000.0,980.0,773.0,758.0
1.0,796.0,0.0,857.0,0.0,264.0,757.0,753.0
3.0,722.0,1000.0,868.0,1000.0,320.0,372.0,736.0
1.0,670.0,0.0,395.0,594.4355781234647,94.0,463.0,981.0
1.0,545.0,5.664587886274492,243.0,518.5885902299184,308.0,952.0,212.0
0.0,897.0,0.0,903.0,303.9947836974117,125.0,790.0,45.0
3.0,748.0,399.64670289126906,831.0,999.4421960275749,168.0,927.0,561.0
