1.0,30.42672384019038,24.0,900.0,136.73188767070195,640.0760628099933,656.0,453.0
3.0,592.7619173044519,321.0,311.0,461.7871754750145,640.1075962386517,558.0,99.0
3.0,706.2964757164024,334.0,85.0,575.9936614506054,487.9315173811782,103.0,552.0
0.0,0.0,801.0,418.0,251.8240859253852,0.0,464.0,949.0
1.0,138.45878727571588,379.0,54.0,250.5547891989327,572.2726950536899,575.0,1000.0
1.0,72.24768297459957,331.0,518.0,602.8846654491543,391.72801611986307,208.0,23.0
2.0,149.06159432969125,409.0,291.0,306.0,569.9461774363334,168.0,603.0
2.0,447.8530183179847,97.0,532.0,509.41071350979047,278.0475362023578,843.0,577.0
4.0,614.1189851482227,692.0,46.0,938.0858728796342,592.7929813798188,858.0,809.0
0.0,54.89146703928902,916.0,945.0,346.1740729258163,305.69906300313875,358.0,888.0
2.0,240.2640325599802,702.0,650.0,477.54230724631105,204.8756006843284,796.0,530.0
4.0,534.1238356875518,399.0,265.0,1000.0,757.3883368841156,204.0,325.0
4.0,695.8520286331573,469.0,826.0,783.1609513810241,971.8227883282409,190.0,334.0
2.0,489.49432695617395,857.0,317.0,423.08427155112605,492.40104836238373,412.0,399.0
3.0,486.7209623150597,10.0,11.0,861.36653310404,474.75547925133054,64.0,629.0
0.0,42.524559200491275,8.0,552.0,349.05186367278213,261.9151015984817,592.0,889.0
1.0,0.0,760.0,825.0,335.5384316485213,300.0037435054147,718.0,916.0
4.0,759.1753852084682,331.0,571.0,706.9123617309048,960.9151496172299,505.0,888.0
4.0,712.4372038225213,447.0,153.0,617.9070422607484,748.7338712988375,360.0,691.0
4.0,759.2878459098547,662.0,192.0,355.0,645.1504274290311,86.0,621.0
1.0,0.0,999.0,625.0,162.0,350.7296365086761,254.0,453.0
2.0,329.3659205649658,320.0,836.0,511.113218912139,786.568020387278,402.0,498.0
0.0,164.71898867282775,849.0,527.0,975.0,214.51593764513697,95.0,112.0
