1.0,663.0,285.29776809712325,996.0,321.0,248.41694352771518,497.4411296507056,988.0,382.0
1.0,687.0,262.92010034333305,691.0,870.0,249.27499701776784,514.7799524441838,4.0,224.0
2.0,950.0,561.6551797757695,579.0,867.0,524.7619645217603,683.3070242378827,753.5005647246818,121.0
2.0,318.0,552.1278814706149,815.0,821.0,482.3994950182655,717.654334171445,701.7166485803601,823.0
1.0,440.0,232.21238606171676,463.0,593.0,209.17318080145688,486.40221723484177,514.855280425064,971.0
2.0,815.0,516.4608983783654,589.0,465.0,563.1451712196457,738.692119045714,681.8396511723538,441.0
1.0,258.0,236.60870490461517,247.0,538.0,261.4279571859944,562.0185990305494,501.3098661927744,206.0
2.0,381.0,571.368586832697,693.0,861.0,548.8826737443018,791.6917670268224,911.0,72.0
1.0,647.0,230.96283631353768,857.0,943.0,257.49520742514227,528.3479232019101,506.41564592109677,257.0
1.0,50.0,256.62836117098533,354.0,735.0,243.77037291323177,478.90250481470093,482.3735184758056,569.0
0.0,940.0,78.58239659316823,769.0,64.0,126.45525272695495,304.5900484717429,265.28045456440776,931.0
2.0,108.0,542.6857496153481,948.0,232.0,551.2969355881722,777.5561641688454,734.5823048069096,551.0
2.0,967.0,567.4897705200888,53.0,94.0,594.4266227853402,774.012036240284,758.567045186278,47.0
2.0,119.0,537.9989329988765,726.0,382.0,552.8332251141663,748.1429818294099,736.3040520384085,671.0
1.0,587.0,217.85770038362824,941.0,979.0,282.4462596272728,478.9150634066067,455.404872427044,526.0
1.0,792.0,205.15068021521142,345.0,148.0,273.47954457570125,470.28539923299803,486.9826301227919,573.0
1.0,818.0,171.05518022421901,61.0,244.0,286.123883506543,475.6704360776534,598.7603795437924,954.0
0.0,751.0,35.420683968137006,592.0,542.0,92.93625874525893,181.44665763858524,279.0,356.0
0.0,559.0,11.805780285373597,259.0,35.0,36.62243853287394,276.43156423728817,304.6036042308277,195.0
2.0,442.0,544.164369431421,18.0,126.0,579.3955407975919,819.916835997215,793.0626056915036,301.0
1.0,364.0,268.9090899335632,379.0,726.0,252.45711685108378,446.0360753070845,996.0,649.0
1.0,445.0,215.31497899696737,936.0,952.0,227.279749969348,520.4157153760347,523.1997921288489,283.0
1.0,353.0,295.9009220941532,357.0,767.0,244.89560270275754,569.3472345225545,480.2761219778128,953.0
0.0,351.0,25.16416044689966,399.0,905.0,32.25561950399357,200.28525326647338,225.0422243033342,606.0
0.0,736.0,22.29853170067063,182.0,933.0,55.466022258170746,229.31004461256327,697.0,222.0
0.0,713.0,76.33889818291709,165.0,266.0,35.74829542904507,217.25879647546157,282.81414808789424,572.0
2.0,565.0,582.3743123029998,80.0,701.0,586.0544394394202,739.4484501558777,747.2358198778746,158.0
1.0,626.0,233.6882963639474,357.0,416.0,264.3019451013336,503.09647816721395,565.1013713892465,86.0
2.0,37.0,577.4527002931688,417.0,514.0,566.4334766648702,737.3055154801808,737.3568516986153,106.0
1.0,600.0,262.005921215879,541.0,2.0,275.0835126023038,472.3467102840337,507.8325983095696,702.0
2.0,244.0,602.4329128957395,187.0,593.0,547.046962814074,755.1707866902641,792.470378383209,593.0
0.0,123.0,106.23443040948447,501.0,640.0,38.6184399566632,263.9625014038881,303.0098054887662,81.0
2.0,142.0,599.4977171915614,507.0,146.0,537.2541838847109,727.3707025747518,774.0,911.0
0.0,383.0,81.19404407042589,90.0,822.0,0.0,215.62653992798437,233.0,574.0
1.0,89.0,222.8527273894283,155.0,63.0,218.84803956346184,453.30334255331564,511.0513191610195,831.0
2.0,740.0,593.1648499939696,859.0,479.0,490.3655599728383,733.2905194879011,679.9999624545969,389.0
2.0,17.0,544.1508127316805,354.0,578.0,535.5480294962717,767.9472742985281,764.8197475041658,834.0
2.0,651.0,518.6639098353185,644.0,729.0,601.1819854308437,726.6393414970302,738.0137644194751,618.0
