2,577,884,306,646,457,948
0,380,68,956,264,201,728
1,710,403,585,817,386,477
0,540,542,501,710,374,873
1,916,677,224,506,228,210
1,873,793,331,107,662,298
0,668,913,769,86,812,974
2,915,447,102,7,693,711
0,101,427,12,613,776,561
1,329,518,1000,984,323,683
1,889,295,667,294,850,126
0,60,468,85,918,927,793
2,235,355,155,459,344,249
1,269,677,388,590,441,862
1,310,619,138,914,509,811
2,89,558,244,503,427,94
0,342,9,439,73,273,867
2,140,853,830,818,637,753
0,655,334,413,999,751,751
1,986,283,869,470,946,18
0,969,988,703,994,221,549
0,810,254,587,207,491,919
1,178,507,374,345,402,208
1,885,916,319,993,595,295
1,502,392,263,577,645,767
0,756,309,487,963,987,2
2,282,45,123,249,320,208
1,614,673,5,816,872,603
2,904,101,490,369,64,368
2,894,15,166,247,849,656
1,178,411,267,26,316,316
0,385,749,593,414,390,32
2,383,329,675,847,359,488
2,931,897,349,880,908,921
2,99,589,300,717,45,843
0,860,141,905,452,331,547
0,260,713,554,237,385,315
0,151,515,444,318,486,831
2,983,186,123,418,630,242
0,677,574,716,550,864,710
2,552,947,720,347,607,406
1,328,140,140,155,369,947
0,245,618,871,633,501,465
0,742,346,539,604,60,472
1,524,20,65,480,279,124
1,151,540,298,932,879,348
1,989,576,113,933,829,85
1,379,500,761,253,876,142
1,611,507,774,409,72,435
2,940,359,201,729,808,351
1,3,180,281,984,846,972
0,264,115,388,79,64,909
1,609,476,930,901,230,535
2,793,182,31,415,997,173
1,569,340,70,1000,76,391
0,170,341,273,74,845,667
2,295,561,908,801,94,153
1,751,45,183,350,853,261
1,32,908,29,314,410,583
2,568,529,813,109,90,847
0,554,32,804,812,379,994
1,319,562,578,186,599,912
0,883,118,927,36,130,690
2,1,748,502,936,88,147
1,815,762,440,890,135,648
2,852,135,663,943,995,995
1,5,915,717,569,763,14
2,411,677,872,790,592,500
2,282,189,580,690,965,511
1,324,699,34,300,544,851
0,936,527,76,915,217,594
1,972,495,606,383,593,84
1,610,885,218,943,249,62
0,47,457,218,352,899,513
0,857,574,719,272,551,239
0,888,401,670,588,756,41
2,370,354,159,638,838,40
1,220,348,844,243,864,692
0,543,798,636,47,368,472
1,90,58,485,796,30,630
1,187,159,174,217,101,136
1,711,408,472,604,933,573
0,324,747,602,807,215,284
2,270,794,673,410,808,659
0,147,138,353,477,219,346
1,815,711,451,542,887,494
2,906,360,944,541,510,197
2,112,343,307,123,677,803
2,582,780,123,614,42,742
1,996,122,950,37,297,601
0,25,956,727,792,33,994
1,743,932,782,362,269,613
0,809,216,199,846,967,963
0,703,464,327,539,983,91
1,356,477,622,743,998,529
1,555,234,967,926,31,654
0,985,366,949,540,317,626
0,739,34,519,471,921,561
0,662,184,378,49,147,437
0,327,669,307,974,511,189
0,300,586,279,777,398,827
0,161,723,573,934,730,242
2,174,552,694,338,408,801
1,661,181,421,627,98,923
2,328,336,814,406,888,981
1,245,483,541,772,105,324
1,644,181,941,41,393,845
1,648,629,100,130,162,478
0,644,821,260,332,429,144
2,452,157,591,360,917,582
1,887,482,988,152,195,815
2,295,820,589,589,687,327
2,61,149,788,753,471,293
1,101,386,834,979,376,696
1,931,618,896,778,332,960
1,448,779,257,758,26,248
2,861,444,229,821,666,470
0,12,80,496,157,708,550
0,322,916,267,878,841,275
2,62,225,478,264,104,695
2,262,598,361,313,744,546
0,738,65,34,813,381,427
0,93,169,863,965,172,749
0,733,532,767,782,88,441
1,249,330,666,423,967,654
2,89,571,724,462,651,394
1,492,446,140,317,757,477
1,681,829,456,305,952,927
1,417,634,180,10,70,168
1,462,607,715,229,521,190
1,177,266,425,20,694,452
1,893,29,386,494,508,284
1,959,166,830,181,667,815
1,982,789,357,709,795,534
2,973,162,292,172,491,808
2,636,564,60,754,32,185
0,849,290,580,468,484,34
0,845,582,921,204,862,772
1,910,182,527,865,300,803
2,848,141,371,232,598,962
2,989,760,837,44,679,176
1,920,346,269,719,253,349
