1.0,0.0,765.0,774.0
1.0,488.39889747944613,278.0,193.0
1.0,541.9196284971454,62.0,914.0
3.0,705.5520950649363,647.0,989.0
2.0,0.0,844.0,703.0
0.0,0.0,129.0,485.0
1.0,1000.0,109.0,614.0
0.0,491.1493571665681,296.0,800.0
3.0,817.7902541367733,904.0,578.0
2.0,412.3189393641954,199.0,696.0
0.0,1000.0,509.0,778.0
3.0,511.4651749008014,932.0,974.0
2.0,461.1653158072719,42.0,703.0
2.0,0.0,998.0,995.0
1.0,1000.0,932.0,705.0
2.0,0.0,355.0,928.0
1.0,745.1906263185971,110.0,0.0
0.0,388.78169800265505,932.0,867.0
3.0,0.0,919.0,716.0
2.0,1000.0,589.0,901.0
0.0,0.0,693.0,559.0
0.0,979.6172709650396,981.0,77.0
2.0,0.0,474.0,823.0
2.0,693.815225844301,982.0,12.0
1.0,1000.0,541.0,219.0
0.0,0.0,554.0,965.0
3.0,768.0582522817897,691.0,54.0
0.0,0.0,959.0,994.0
2.0,863.5575129634329,405.0,749.0
1.0,0.0,773.0,687.0
3.0,161.24707604799985,630.0,480.0
3.0,458.48008756785794,221.0,882.0
3.0,0.0,392.0,459.0
0.0,979.9509676806404,384.0,655.0
3.0,1000.0,593.0,733.0
0.0,190.3628010247814,87.0,235.0
0.0,0.0,920.0,808.0
2.0,1000.0,106.0,91.0
0.0,186.79533540764453,560.0,715.0
2.0,0.0,49.0,244.0
2.0,221.30459395011565,10.0,124.0
3.0,1000.0,725.0,870.0
0.0,0.0,127.0,633.0
0.0,378.3199630663256,114.0,98.0
1.0,823.8642381128882,700.0,558.0
0.0,0.0,587.0,79.0
0.0,498.52457981553306,206.0,358.0
3.0,495.56567165560983,219.0,965.0
1.0,733.7283443472558,84.0,388.0
0.0,0.0,56.0,78.0
0.0,345.09027314957194,57.0,891.0
2.0,535.2101732475511,589.0,565.0
0.0,0.0,428.0,6.0
2.0,501.5024480791296,412.0,262.0
0.0,0.0,469.0,707.0
2.0,234.2187349538876,783.0,253.0
0.0,0.0,397.0,943.0
2.0,0.0,749.0,99.0
0.0,570.4739260345241,555.0,479.0
2.0,0.0,643.0,693.0
2.0,0.0,856.0,660.0
1.0,0.0,583.0,554.0
0.0,0.0,133.0,591.0
0.0,0.0,959.0,540.0
2.0,627.052195758524,998.0,265.0
1.0,757.3780658923217,838.0,507.0
1.0,1000.0,216.0,489.0
0.0,1000.0,661.0,158.0
0.0,0.0,460.0,26.0
2.0,408.8324036480935,814.0,751.0
3.0,918.4914960356983,891.0,506.0
1.0,446.8199311739403,775.0,497.0
0.0,531.6833952199989,124.0,559.0
0.0,601.7180856436776,754.0,954.0
1.0,0.0,740.0,642.0
1.0,0.0,542.0,401.0
0.0,151.67200849220796,103.0,269.0
3.0,0.0,527.0,965.0
2.0,421.5570160664637,918.0,688.0
2.0,134.73198079315154,659.0,641.0
2.0,1000.0,960.0,486.0
2.0,0.0,266.0,462.0
2.0,1000.0,747.0,153.0
1.0,0.0,247.0,210.0
2.0,119.65026147630236,690.0,189.0
2.0,1000.0,416.0,333.0
0.0,0.0,909.0,718.0
0.0,70.76933453132712,71.0,281.0
1.0,646.968867311957,452.0,524.0
0.0,1000.0,982.0,680.0
0.0,0.0,673.0,809.0
1.0,1000.0,342.0,718.0
2.0,719.2360105098454,468.0,626.0
1.0,761.0310710289999,777.0,475.0
3.0,312.89524272828885,854.0,595.0
1.0,1000.0,950.0,777.0
3.0,1000.0,396.0,31.0
3.0,0.0,208.0,9.0
0.0,1000.0,278.0,375.0
3.0,1000.0,105.0,251.0
0.0,475.9032515831262,99.0,991.0
2.0,0.0,176.0,496.0
0.0,407.77670952210417,331.0,525.0
1.0,0.0,927.0,824.0
0.0,809.4097953018671,467.0,100.0
1.0,1000.0,136.0,618.0
2.0,537.5941704829647,64.0,758.0
1.0,0.0,930.0,372.0
1.0,104.21266330263467,641.0,945.0
0.0,202.4648579508696,228.0,554.0
2.0,1000.0,866.0,62.0
3.0,0.0,633.0,827.0
3.0,1000.0,990.0,419.0
0.0,437.8933974781862,589.0,448.0
0.0,0.0,128.0,264.0
2.0,1000.0,390.0,852.0
1.0,19.951850438716335,661.0,700.0
1.0,293.03485122591826,404.0,944.0
2.0,1000.0,446.0,822.0
2.0,1000.0,744.0,773.0
3.0,1000.0,828.0,650.0
3.0,531.1874173164279,554.0,975.0
3.0,799.6326416630553,81.0,531.0
1.0,644.4198772659879,657.0,517.0
1.0,0.0,333.0,243.0
2.0,226.64880626684806,688.0,412.0
0.0,1000.0,863.0,955.0
2.0,1000.0,153.0,238.0
3.0,852.575110055371,35.0,142.0
3.0,475.88968254335293,97.0,125.0
1.0,502.29181014247683,693.0,990.0
0.0,240.20669467191507,625.0,648.0
0.0,601.1429792128108,744.0,570.0
1.0,1000.0,991.0,987.0
1.0,820.9351947759106,738.0,971.0
0.0,0.0,509.0,476.0
3.0,1000.0,853.0,1000.0
2.0,626.0650107764664,906.0,432.0
2.0,680.903156471216,74.0,452.0
3.0,0.0,2.0,376.0
2.0,12.175376451829765,954.0,651.0
1.0,611.7538737638131,398.0,328.0
2.0,1000.0,245.0,671.0
3.0,94.57068614488661,157.0,489.0
1.0,0.0,419.0,284.0
2.0,231.42560165191242,861.0,367.0
2.0,1000.0,84.0,352.0
0.0,0.0,181.0,446.0
1.0,0.0,59.0,704.0
1.0,655.0792829780473,535.0,98.0
0.0,0.0,847.0,734.0
3.0,1000.0,160.0,741.0
0.0,1000.0,405.0,237.0
3.0,0.0,663.0,987.0
2.0,4.013135609027902,688.0,231.0
3.0,1000.0,437.0,581.0
1.0,1000.0,72.0,104.0
2.0,149.25110903392206,839.0,200.0
2.0,261.0960060230134,476.0,543.0
1.0,0.0,796.0,249.0
1.0,1000.0,294.0,261.0
3.0,246.17106272962397,296.0,434.0
1.0,261.11346481595035,311.0,610.0
2.0,571.2582259308801,36.0,895.0
1.0,616.0941714571175,4.0,609.0
0.0,0.0,838.0,332.0
2.0,0.0,905.0,396.0
0.0,497.2472201323629,921.0,583.0
3.0,0.0,829.0,996.0
2.0,0.0,363.0,558.0
0.0,1000.0,183.0,931.0
1.0,207.54161985852653,603.0,192.0
0.0,0.0,468.0,258.0
1.0,0.0,584.0,529.0
2.0,0.0,869.0,126.0
0.0,0.0,340.0,861.0
0.0,874.0394271510763,785.0,176.0
3.0,1000.0,999.0,587.0
1.0,415.85746141732153,524.0,175.0
0.0,0.0,127.0,78.0
2.0,195.34570181315715,664.0,570.0
1.0,583.7494354781255,202.0,915.0
0.0,721.5337284738449,84.0,968.0
0.0,0.0,186.0,53.0
3.0,875.0054232129306,35.0,929.0
3.0,1000.0,110.0,975.0
0.0,0.0,970.0,319.0
0.0,0.0,267.0,833.0
3.0,988.0492651037885,907.0,34.0
0.0,0.0,267.0,337.0
3.0,803.1437331339489,47.0,497.0
2.0,1000.0,559.0,456.0
2.0,0.0,375.0,269.0
3.0,1000.0,713.0,93.0
3.0,1000.0,755.0,271.0
3.0,1000.0,818.0,611.0
2.0,539.5447697753718,538.0,462.0
2.0,0.0,265.0,578.0
1.0,0.0,1000.0,146.0
1.0,0.0,481.0,421.0
1.0,564.4023189071189,188.0,899.0
0.0,104.07750329987681,443.0,782.0
2.0,1000.0,900.0,13.0
0.0,62.18321466219152,521.0,73.0
0.0,442.4537786896404,416.0,764.0
3.0,176.26249700060544,58.0,408.0
3.0,1000.0,473.0,946.0
2.0,375.1008528057644,56.0,562.0
2.0,136.4346310845148,926.0,561.0
3.0,392.2835970322858,106.0,722.0
2.0,775.9538292695946,559.0,328.0
1.0,687.8125145824864,482.0,1000.0
0.0,0.0,241.0,330.0
0.0,925.4911293543344,110.0,286.0
2.0,0.0,570.0,165.0
0.0,964.9462265804756,953.0,730.0
2.0,646.1219850918105,142.0,262.0
0.0,1000.0,972.0,626.0
3.0,1000.0,648.0,54.0
1.0,1000.0,984.0,309.0
2.0,0.0,741.0,143.0
1.0,0.0,700.0,61.0
0.0,291.41783226875623,626.0,23.0
2.0,1000.0,417.0,96.0
2.0,1000.0,133.0,914.0
0.0,174.93089207480014,442.0,235.0
1.0,886.2421196171452,724.0,912.0
0.0,824.6522006926405,45.0,3.0
1.0,812.5243916295012,492.0,568.0
2.0,1000.0,63.0,841.0
1.0,0.0,615.0,45.0
1.0,260.7720287640654,834.0,496.0
0.0,0.0,288.0,765.0
2.0,315.98702941622645,985.0,66.0
1.0,1000.0,132.0,570.0
2.0,0.0,981.0,500.0
0.0,285.1862781941987,320.0,641.0
1.0,1000.0,400.0,390.0
1.0,319.0498056257166,409.0,180.0
3.0,1000.0,903.0,189.0
0.0,64.5863996945436,755.0,386.0
0.0,0.0,189.0,556.0
0.0,1000.0,895.0,880.0
3.0,927.2814819607047,50.0,678.0
2.0,924.5441868393079,462.0,384.0
1.0,1000.0,955.0,776.0
1.0,1000.0,362.0,829.0
0.0,194.34128649308747,509.0,36.0
0.0,0.0,451.0,828.0
