4.0,825.7002832779438,699.0,586.0,1000.0,713.0,289.0,854.0
1.0,0.0,318.0,857.0,440.6044108352608,756.0,122.0,537.0
2.0,472.82244864607605,283.0,617.0,0.0,668.0,16.0,151.0
4.0,620.7891146145298,870.0,417.0,1000.0,57.0,331.0,206.0
3.0,0.0,492.0,988.0,736.1928173948089,24.0,766.0,473.0
0.0,0.0,592.0,412.0,224.2561994526416,950.0,347.0,754.0
0.0,355.0654689290664,510.0,410.0,0.0,969.0,210.0,511.0
4.0,1000.0,119.0,479.0,1000.0,748.0,423.0,286.0
1.0,0.0,667.0,461.0,847.755974428655,263.0,581.0,860.0
2.0,233.87481537467488,342.0,319.0,234.75293746572436,716.0,924.0,899.0
3.0,366.9729802937234,731.0,245.0,0.0,389.0,637.0,513.0
3.0,138.83685050317575,683.0,112.0,518.4516092948328,631.0,714.0,906.0
4.0,664.9821654207535,129.0,149.0,956.8415546841272,214.0,122.0,73.0
2.0,110.14780664209309,553.0,761.0,177.6441346167537,592.0,591.0,104.0
1.0,0.0,606.0,56.0,0.0,582.0,564.0,601.0
4.0,672.3547866279332,908.0,108.0,942.0249552164995,155.0,818.0,7.0
0.0,528.0298518872374,348.0,97.0,89.90415349966449,380.0,15.0,967.0
2.0,148.04230264377685,12.0,904.0,403.5400346528233,734.0,300.0,735.0
1.0,582.2478019258161,612.0,360.0,250.1250212282773,756.0,347.0,228.0
3.0,669.8168479626878,616.0,603.0,203.17045552209484,400.0,922.0,182.0
4.0,702.3741134708459,420.0,352.0,893.5581400235551,651.0,234.0,221.0
4.0,1000.0,386.0,754.0,582.9616459412975,877.0,655.0,723.0
2.0,35.26406353207991,582.0,453.0,471.84713303202045,560.0,913.0,446.0
1.0,306.9285306602638,955.0,762.0,297.2208071016528,937.0,967.0,737.0
4.0,862.4508551920835,44.0,693.0,692.4068169282472,404.0,775.0,44.0
1.0,597.5358111399075,366.0,307.0,292.7627640580692,174.0,666.0,250.0
0.0,21.312519710691767,371.0,576.0,0.0,592.0,900.0,612.0
3.0,456.8834182274623,609.0,116.0,219.05438338483478,784.0,178.0,305.0
4.0,709.1939609565214,381.0,341.0,984.3644480854026,936.0,599.0,964.0
2.0,739.760130710659,420.0,37.0,422.22176506460016,307.0,285.0,328.0
0.0,511.46161629206495,443.0,857.0,0.0,890.0,902.0,662.0
3.0,834.9579608207775,327.0,188.0,435.3280467455319,698.0,894.0,385.0
1.0,607.2924982211537,749.0,150.0,0.0,68.0,909.0,453.0
0.0,267.6895517997725,623.0,398.0,224.48656518080273,834.0,370.0,380.0
2.0,89.43959701462295,983.0,360.0,102.73458149621112,568.0,514.0,67.0
1.0,44.792444680781614,972.0,362.0,0.0,751.0,547.0,928.0
0.0,158.00331551571202,581.0,907.0,0.0,449.0,56.0,794.0
4.0,1000.0,567.0,627.0,849.8463478967203,97.0,906.0,493.0
2.0,260.20476109816764,494.0,697.0,553.7382669509053,512.0,788.0,15.0
0.0,0.0,787.0,988.0,0.0,59.0,702.0,321.0
2.0,82.71143731377653,118.0,286.0,0.0,29.0,829.0,773.0
3.0,83.29986980884098,363.0,875.0,321.26935371932404,28.0,81.0,57.0
4.0,1000.0,469.0,496.0,731.6077541022094,948.0,558.0,435.0
1.0,37.06473850822201,676.0,757.0,120.11501058964275,740.0,536.0,616.0
3.0,671.3944183589853,830.0,135.0,585.7526738154576,810.0,502.0,837.0
2.0,2.317034141026955,951.0,318.0,34.443257768276275,782.0,584.0,572.0
0.0,0.0,130.0,460.0,295.0348225753045,740.0,779.0,906.0
4.0,569.2663626559988,212.0,134.0,628.1600567232083,389.0,530.0,604.0
2.0,630.1434989166654,446.0,446.0,335.55922961721774,47.0,909.0,801.0
2.0,0.0,450.0,908.0,95.22597535735531,986.0,460.0,325.0
0.0,30.750558534544293,766.0,891.0,314.48410430989634,236.0,607.0,540.0
1.0,0.0,840.0,390.0,0.0,696.0,857.0,850.0
1.0,399.4870945154058,370.0,849.0,377.87905905280314,936.0,546.0,50.0
3.0,513.9200483126979,404.0,313.0,386.23431707877853,981.0,15.0,646.0
4.0,783.0831166663934,325.0,539.0,755.9703547621286,876.0,845.0,174.0
0.0,0.0,117.0,299.0,473.99910596132906,566.0,916.0,804.0
