0.0,272.1992427890013,121.0,0.0,145.31091666603567,338.42691305300946,369.0,369.0,370.0,667.0
0.0,0.0,559.0,478.7267779379122,123.8134984778289,0.0,49.0,452.0,36.0,920.0
3.0,91.4474446191383,169.0,0.0,902.5239293301521,474.3642296150771,709.0,940.0,510.0,559.0
4.0,819.2723929056574,593.0,1000.0,808.5006946121682,1000.0,740.0,471.0,725.0,265.0
0.0,314.4292947485496,841.0,0.0,148.8502341646485,205.99185681365518,88.0,589.0,425.0,368.0
4.0,549.627335364239,707.0,1000.0,687.2703625991571,765.4385303523693,593.0,325.0,391.0,404.0
4.0,319.12112935931157,345.0,870.8305301047901,729.8059548369945,356.87360650003797,487.0,523.0,802.0,941.0
0.0,0.0,30.0,0.0,277.5398718899787,57.21337615624161,833.0,37.0,590.0,415.0
2.0,276.3947235320974,680.0,393.2762707208498,201.63542576323962,0.0,940.0,272.0,694.0,208.0
0.0,0.0,696.0,93.4999642333234,0.0,309.905467730246,94.0,69.0,399.0,107.0
4.0,1000.0,608.0,920.702208672738,954.488924188418,422.9612160217827,507.0,120.0,34.0,376.0
4.0,704.0341514995868,808.0,719.087416633158,1000.0,745.5570793739754,598.0,395.0,555.0,70.0
4.0,1000.0,630.0,1000.0,798.3796985894111,947.4462019733769,158.0,851.0,540.0,670.0
3.0,544.2452404371054,536.0,703.340474478089,678.0417812144956,518.848496804512,880.0,450.0,337.0,332.0
1.0,565.8363062398945,390.0,1000.0,368.2940799917606,496.11321698453196,911.0,355.0,432.0,528.0
3.0,151.37751920603463,804.0,179.6758375193517,1000.0,370.5988389914269,487.0,56.0,12.0,576.0
1.0,0.0,975.0,0.0,481.57430101369374,275.55928455419775,196.0,997.0,370.0,5.0
3.0,560.2568205378456,22.0,77.01951698855518,191.407796567283,775.9697990152721,77.0,282.0,771.0,496.0
1.0,540.9703926874528,311.0,58.772070754873376,24.481099843787238,283.16276010994886,178.0,863.0,606.0,277.0
2.0,0.0,323.0,311.4907189873589,65.47689547450588,0.0,51.0,620.0,429.0,986.0
1.0,307.98887841251747,648.0,252.91188238332927,346.6854211922899,464.47447935865415,954.0,733.0,290.0,868.0
2.0,418.7003685673971,649.0,160.70920126476963,459.42247874985003,988.6605628275048,350.0,149.0,252.0,162.0
2.0,0.0,21.0,611.2681195511714,994.1081149699377,545.2276633783571,756.0,709.0,571.0,188.0
1.0,0.0,76.0,579.8341838359358,3.894387743764794,367.5123309410624,266.0,137.0,439.0,233.0
2.0,292.4666918674575,514.0,477.55697192625746,557.5814028337346,1000.0,426.0,78.0,271.0,787.0
1.0,0.0,825.0,825.2274829173297,720.4431244235329,160.20435625536894,668.0,63.0,866.0,884.0
2.0,0.0,21.0,291.9664956326041,516.2012799736793,292.76027831866526,53.0,350.0,7.0,148.0
0.0,0.0,170.0,151.84208872034475,41.589539414188565,63.427921837028016,274.0,870.0,827.0,153.0
4.0,782.3342273826827,337.0,810.6367658744225,934.6595355671114,1000.0,558.0,590.0,999.0,388.0
1.0,259.84351191236664,212.0,489.648690107416,776.5240284363427,159.5668598892017,509.0,51.0,410.0,319.0
2.0,136.0667653751658,544.0,386.8821543041162,128.33716048520333,329.9022969514487,531.0,797.0,192.0,329.0
3.0,196.7464958104968,29.0,721.8127605400471,607.5076567088798,909.1860271311027,348.0,850.0,514.0,76.0
2.0,335.0459441988701,66.0,745.8612814378472,409.64558139311583,645.7177603701023,445.0,527.0,507.0,311.0
2.0,908.19477733229,275.0,323.75116189677993,243.49441578216178,450.39270704812924,83.0,791.0,588.0,115.0
2.0,603.9747283034098,980.0,533.2015970401179,804.6776823420241,672.9391035850597,660.0,500.0,743.0,712.0
1.0,0.0,99.0,366.02715570406315,88.62287405788038,0.0,782.0,373.0,475.0,620.0
0.0,246.3671098693775,461.0,0.0,464.4504300535165,71.13245137897353,644.0,804.0,533.0,362.0
2.0,105.92339520868886,651.0,1000.0,186.29383902349232,0.0,232.0,472.0,955.0,259.0
3.0,254.7465569966768,427.0,350.2681049119131,772.1105048556896,602.8786840602406,830.0,744.0,446.0,320.0
2.0,554.3353159485858,614.0,374.5842174503825,485.7699746011646,273.1159505421855,811.0,615.0,63.0,900.0
4.0,1000.0,22.0,1000.0,1000.0,94.04026381416442,368.0,674.0,355.0,205.0
1.0,0.0,867.0,712.2680304450109,0.0,0.0,724.0,32.0,940.0,465.0
4.0,1000.0,668.0,780.6629360859586,520.7755072045511,732.272158013454,21.0,314.0,754.0,111.0
4.0,1000.0,117.0,200.58376853998593,792.3721299313216,739.8070973027272,116.0,875.0,45.0,442.0
3.0,804.689847778001,294.0,195.23970180844833,655.9296330147137,1000.0,24.0,957.0,226.0,34.0
4.0,942.8065418947792,173.0,988.5451933811892,1000.0,658.7270129001782,498.0,376.0,387.0,976.0
2.0,204.08605656376065,772.0,319.4560300503026,701.1242776295568,957.2664111602154,526.0,127.0,223.0,358.0
4.0,606.5756876672468,640.0,1000.0,877.2039122895319,765.1229762263039,102.0,489.0,654.0,398.0
2.0,559.77387472764,244.0,216.21773069148227,755.9755704179153,891.5264839783165,813.0,463.0,35.0,651.0
3.0,47.28360675527484,569.0,792.2806331329024,909.5349049793714,716.7746416565171,197.0,136.0,305.0,683.0
