0.0,895.0,165.0,85.83407094706388,623.0,177.0,79.0,859.0
1.0,209.0,77.0,435.5295673672932,879.0,701.0,857.0,903.0
1.0,0.0,952.0,807.3675638960506,190.0,984.0,16.0,329.0
2.0,16.0,367.0,840.0,431.0,2.0,668.0,111.0
2.0,825.0,813.0,1000.0,515.0,57.0,578.0,149.0
0.0,34.65559077101563,886.0,639.9389890218092,750.0,204.0,955.0,601.0
1.0,471.0,334.0,12.0,609.0,64.0,666.0,711.0
2.0,1000.0,782.0,1000.0,854.0,53.0,827.0,837.0
0.0,1000.0,544.0,0.0,305.0,252.0,912.0,365.0
1.0,1000.0,513.0,124.27458808301682,271.0,535.0,299.0,748.0
1.0,874.8009168187205,348.0,0.0,728.0,756.0,414.0,777.0
2.0,597.8162062111032,290.0,1000.0,372.0,901.0,627.0,959.0
1.0,992.2418092523545,444.0,202.02055061184598,915.0,877.0,753.0,615.0
1.0,0.0,520.0,971.0268275530947,157.0,60.0,612.0,186.0
1.0,1000.0,787.0,1000.0,453.0,395.0,632.0,979.0
0.0,673.0,260.0,1000.0,321.0,267.0,367.0,974.0
2.0,0.0,828.0,1000.0,222.0,590.0,20.0,749.0
1.0,576.2285626247944,443.0,0.0,10.0,214.0,390.0,676.0
2.0,275.3788043870562,15.0,584.0,138.0,702.0,410.0,214.0
0.0,539.7743819456249,480.0,438.4284073164047,182.0,467.0,961.0,10.0
0.0,1000.0,64.0,250.0,479.0,18.0,322.0,40.0
0.0,322.2119827624954,580.0,756.7000529649957,998.0,978.0,26.0,975.0
1.0,593.9098425378323,578.0,271.0,377.0,211.0,17.0,66.0
1.0,0.0,330.0,370.596267107077,697.0,610.0,585.0,1.0
0.0,160.0,408.0,0.0,134.0,236.0,239.0,294.0
0.0,0.0,897.0,0.0,639.0,901.0,832.0,938.0
0.0,10.550440666690323,296.0,517.0,790.0,465.0,163.0,576.0
1.0,0.0,829.0,0.0,787.0,879.0,589.0,410.0
2.0,261.0,583.0,0.0,991.0,890.0,913.0,922.0
0.0,0.0,675.0,0.0,9.0,646.0,513.0,47.0
0.0,307.0,868.0,680.7970436435551,133.0,264.0,671.0,550.0
1.0,859.2192544038486,138.0,0.0,671.0,769.0,167.0,913.0
1.0,1000.0,33.0,692.0,611.0,280.0,320.0,999.0
1.0,0.0,261.0,949.5088782742234,330.0,681.0,96.0,471.0
1.0,469.0,868.0,1000.0,443.0,912.0,58.0,80.0
1.0,304.4119577473398,429.0,671.8485714037154,804.0,199.0,310.0,163.0
2.0,754.5861681549975,357.0,1000.0,505.0,239.0,117.0,308.0
1.0,0.0,487.0,314.53748889967017,454.0,559.0,795.0,19.0
1.0,0.0,188.0,1000.0,830.0,418.0,534.0,52.0
1.0,756.0,161.0,621.0,507.0,235.0,518.0,983.0
0.0,933.7205997711674,764.0,909.0,114.0,938.0,725.0,643.0
2.0,0.0,210.0,595.0,39.0,34.0,801.0,424.0
1.0,659.0,165.0,609.0,296.0,85.0,718.0,757.0
1.0,1000.0,270.0,467.0,481.0,91.0,875.0,292.0
0.0,391.9745835566223,132.0,306.05533625659734,881.0,989.0,483.0,956.0
2.0,405.0,21.0,17.356473071731866,561.0,684.0,920.0,594.0
