3.0,133.0,723.0,474.0,311.0,670.2727276723566,493.17577973223405,1000.0,0.0
2.0,658.0,701.0,922.0,211.0,1000.0,0.0,1000.0,361.5965107239594
2.0,847.0,907.0,256.0,125.0,1000.0,0.0,434.0,0.0
1.0,278.0,101.0,791.0,639.0,1000.0,0.0,667.0,0.0
4.0,651.0,914.0,668.0,159.0,1000.0,0.0,1000.0,1000.0
0.0,317.0,510.0,415.0,974.0,0.0,1000.0,0.0,0.0
3.0,261.0,492.0,196.0,641.0,0.0,318.32561817112145,124.91148222343277,0.0
3.0,409.0,778.0,96.0,477.0,117.07443400377478,681.7106146469096,1000.0,1000.0
3.0,875.0,295.0,723.0,308.0,1000.0,1000.0,929.1928104007179,717.5426085606122
1.0,233.0,474.0,648.0,989.0,0.0,0.0,1000.0,0.0
2.0,956.0,53.0,450.0,946.0,0.0,0.0,432.95735991667345,0.0
2.0,943.0,500.0,844.0,28.0,0.0,1000.0,0.0,520.4641925901348
3.0,663.0,344.0,739.0,573.0,1000.0,0.0,1000.0,1000.0
0.0,321.0,0.0,465.0,232.0,1000.0,0.0,1000.0,1000.0
4.0,585.0,840.0,894.0,292.0,716.81118701465,302.0888529700624,1000.0,0.0
1.0,254.0,717.0,649.0,545.0,1000.0,784.2951442087038,0.0,1000.0
3.0,543.0,506.0,286.0,387.0,1000.0,0.0,747.6272356283241,528.6739496622098
4.0,842.0,532.0,511.0,245.0,209.38212643625582,701.7322772351703,1000.0,265.61385789958473
4.0,969.0,61.0,814.0,143.0,1000.0,0.0,245.0,0.0
0.0,81.0,26.0,942.0,155.0,0.0,0.0,1000.0,0.0
0.0,561.0,251.0,720.0,256.0,0.0,0.0,567.40029706244,0.0
2.0,253.0,19.0,202.0,969.0,1000.0,0.0,154.8139680482183,1000.0
4.0,110.0,226.0,246.0,377.0,223.21671469450013,0.0,229.6256970118452,0.0
4.0,407.0,374.0,634.0,696.0,0.0,962.4004128600966,1000.0,836.8292506981091
2.0,951.0,928.0,90.0,470.0,0.0,806.5876511418354,1000.0,1000.0
0.0,892.0,822.0,643.0,717.0,0.0,23.431254758238918,217.34767361051047,0.0
