3.0,1000.0,229.0,333.0
1.0,0.0,495.0,421.0
0.0,94.0,11.0,200.0
0.0,726.0,257.0,930.0
1.0,0.0,47.0,422.0
0.0,0.0,516.0,495.0
2.0,424.4460341488997,394.0,465.0
1.0,0.0,510.0,223.0
1.0,772.1038303660563,891.0,635.0
0.0,1000.0,594.0,913.0
3.0,438.0,864.0,219.0
1.0,121.0,63.0,802.0
3.0,344.7957171392113,651.0,69.0
2.0,0.0,106.0,898.0
1.0,1000.0,428.0,748.0
2.0,456.39137967025334,178.0,257.0
2.0,0.0,169.0,1.0
0.0,0.0,943.0,99.0
0.0,438.0,922.0,870.0
4.0,1000.0,997.0,986.0
3.0,0.0,975.0,463.0
0.0,0.0,355.0,189.0
0.0,1000.0,629.0,807.0
2.0,391.9161156641443,65.0,595.0
3.0,837.8328466252367,51.0,309.0
2.0,970.4621870048987,682.0,995.0
0.0,0.0,280.0,122.0
3.0,461.5549044234265,308.0,320.0
1.0,577.707721319591,817.0,523.0
4.0,909.5358198911543,628.0,505.0
1.0,174.36195290640396,23.0,945.0
0.0,0.0,132.0,774.0
0.0,0.0,618.0,601.0
4.0,0.0,250.0,743.0
2.0,0.0,557.0,823.0
0.0,691.6544625710977,894.0,511.0
3.0,1000.0,333.0,840.0
1.0,357.48912112668626,629.0,360.0
4.0,770.0,500.0,283.0
4.0,246.0,789.0,524.0
3.0,1000.0,778.0,273.0
4.0,683.678611514012,2.0,673.0
4.0,45.15410975195234,410.0,935.0
2.0,1000.0,530.0,84.0
2.0,1000.0,978.0,738.0
2.0,1000.0,47.0,229.0
3.0,0.0,758.0,744.0
4.0,675.3029088353697,461.0,247.0
1.0,0.0,867.0,474.0
4.0,905.7687912890011,374.0,488.0
1.0,0.0,730.0,840.0
2.0,607.312127885434,386.0,267.0
0.0,662.46495300837,100.0,227.0
0.0,1000.0,488.0,654.0
0.0,0.0,225.0,633.0
1.0,1000.0,442.0,897.0
0.0,1000.0,166.0,558.0
2.0,1000.0,203.0,35.0
1.0,616.9504851545328,915.0,701.0
4.0,1000.0,485.0,327.0
2.0,0.0,494.0,824.0
0.0,0.0,817.0,3.0
2.0,628.3497529682826,58.0,307.0
0.0,0.0,313.0,969.0
0.0,563.6889863216105,482.0,900.0
3.0,788.0,637.0,140.0
0.0,1000.0,114.0,881.0
0.0,343.87673535400165,771.0,906.0
0.0,0.0,642.0,480.0
2.0,0.0,347.0,474.0
4.0,544.6947720183327,635.0,482.0
0.0,743.9249307373103,288.0,668.0
3.0,1000.0,905.0,317.0
4.0,726.0466414381823,55.0,295.0
4.0,1000.0,184.0,188.0
3.0,292.0,738.0,561.0
2.0,160.68081806013936,350.0,710.0
3.0,1000.0,895.0,539.0
0.0,0.0,186.0,594.0
2.0,644.5441610082202,108.0,521.0
3.0,0.0,759.0,160.0
4.0,1000.0,369.0,992.0
2.0,41.047777338505476,419.0,783.0
3.0,0.0,237.0,843.0
2.0,1000.0,103.0,196.0
0.0,0.0,338.0,609.0
2.0,1000.0,250.0,563.0
2.0,1000.0,522.0,513.0
0.0,1000.0,338.0,259.0
3.0,545.5173461669868,451.0,444.0
4.0,1000.0,468.0,738.0
3.0,0.0,93.0,127.0
2.0,0.0,928.0,134.0
3.0,429.92659215623,907.0,46.0
3.0,292.70125006005725,391.0,483.0
4.0,1000.0,816.0,844.0
2.0,1000.0,579.0,931.0
4.0,1000.0,867.0,533.0
1.0,247.779578217878,959.0,263.0
0.0,0.0,850.0,733.0
4.0,0.0,376.0,189.0
2.0,784.156269824483,297.0,100.0
1.0,0.0,244.0,462.0
1.0,459.0,67.0,411.0
0.0,1000.0,59.0,661.0
4.0,276.0,21.0,684.0
0.0,114.0,98.0,524.0
3.0,827.0,321.0,741.0
4.0,1000.0,504.0,693.0
1.0,0.0,779.0,258.0
0.0,77.72501771379707,446.0,142.0
2.0,386.8141826111606,606.0,892.0
2.0,0.0,938.0,247.0
1.0,674.6610820984794,158.0,127.0
0.0,0.0,322.0,895.0
0.0,475.24194081915675,400.0,500.0
1.0,0.0,686.0,313.0
4.0,1000.0,201.0,259.0
2.0,0.0,228.0,145.0
0.0,969.0,229.0,30.0
3.0,468.03815960601116,909.0,875.0
2.0,935.0,66.0,392.0
3.0,1000.0,299.0,485.0
4.0,1000.0,925.0,745.0
2.0,468.0,415.0,444.0
4.0,411.0,478.0,355.0
3.0,0.0,950.0,726.0
1.0,238.62083291156836,518.0,909.0
0.0,762.0,57.0,272.0
2.0,0.0,963.0,578.0
4.0,473.2073082591614,493.0,385.0
1.0,1000.0,971.0,29.0
3.0,1000.0,674.0,196.0
2.0,715.3191458988736,670.0,951.0
0.0,1000.0,831.0,784.0
0.0,0.0,486.0,335.0
4.0,1000.0,21.0,574.0
3.0,1000.0,396.0,535.0
4.0,1000.0,865.0,844.0
3.0,308.70797276415044,475.0,33.0
3.0,0.0,138.0,194.0
3.0,1000.0,791.0,79.0
3.0,0.0,710.0,74.0
1.0,394.9150090755357,819.0,731.0
4.0,1000.0,687.0,105.0
4.0,1000.0,716.0,651.0
3.0,0.0,822.0,203.0
4.0,1000.0,771.0,362.0
4.0,1000.0,305.0,222.0
1.0,134.0,691.0,682.0
1.0,1000.0,772.0,813.0
2.0,0.0,398.0,959.0
4.0,1000.0,370.0,173.0
4.0,1000.0,729.0,61.0
3.0,863.0647663411736,834.0,781.0
3.0,610.0,297.0,298.0
4.0,1000.0,203.0,204.0
4.0,816.0,707.0,326.0
3.0,0.0,591.0,174.0
0.0,293.1788688006727,228.0,165.0
1.0,436.82934885513305,975.0,841.0
3.0,1000.0,875.0,407.0
3.0,437.16368407181426,863.0,157.0
0.0,0.0,954.0,849.0
2.0,98.0,887.0,945.0
2.0,1000.0,415.0,652.0
3.0,56.0,447.0,671.0
0.0,1000.0,630.0,737.0
4.0,379.0,895.0,609.0
0.0,0.0,859.0,436.0
4.0,0.0,493.0,412.0
4.0,136.0,815.0,647.0
1.0,1000.0,452.0,454.0
