0.0,328.0,111.0,596.0,358.0,408.5573563679769,818.0
1.0,490.0,487.0,64.0,649.0,319.9250713704459,252.0
2.0,226.0,112.0,562.0,718.0,860.1135398635929,19.0
0.0,368.0,51.0,11.0,343.0,21.806768283821032,189.0
0.0,752.0,287.0,335.0,114.0,162.3600917221004,24.0
2.0,763.0,17.0,905.0,755.0,753.9578315699686,501.0
0.0,721.0,999.0,663.0,503.0,0.0,84.0
1.0,326.0,291.0,524.0,372.0,346.9050994392123,847.0
2.0,133.0,305.0,317.0,98.0,908.030944634877,513.0
2.0,451.0,63.0,216.0,456.0,896.3510430869949,882.0
2.0,970.0,559.0,707.0,64.0,630.5619772512116,796.0
2.0,819.0,754.0,376.0,824.0,262.4847058637001,631.0
1.0,426.0,785.0,113.0,452.0,354.5908413679493,783.0
2.0,859.0,959.0,382.0,56.0,958.6076762758761,800.0
2.0,661.0,416.0,783.0,762.0,825.0665122215014,148.0
2.0,104.0,644.0,276.0,18.0,668.9923196706854,31.0
0.0,236.0,660.0,166.0,476.0,363.1385619396699,561.0
1.0,946.0,956.0,269.0,119.0,394.3768563350482,187.0
0.0,878.0,699.0,636.0,217.0,644.93296133064,912.0
0.0,489.0,674.0,643.0,63.0,410.0957256394068,830.0
0.0,659.0,976.0,614.0,179.0,267.50432569371554,615.0
0.0,536.0,664.0,89.0,679.0,61.140777102950054,711.0
1.0,471.0,848.0,176.0,847.0,495.5011953787585,935.0
0.0,33.0,165.0,493.0,0.0,709.9177400977919,469.0
2.0,780.0,54.0,305.0,165.0,904.7504210900696,451.0
0.0,286.0,232.0,435.0,807.0,413.08858855018644,354.0
0.0,650.0,842.0,315.0,490.0,5.964958262681634,256.0
1.0,999.0,29.0,402.0,96.0,496.23983073520895,297.0
2.0,853.0,907.0,571.0,110.0,776.7480738757386,261.0
2.0,736.0,825.0,127.0,911.0,503.5618867479663,465.0
2.0,190.0,184.0,693.0,91.0,664.5468849583735,261.0
0.0,0.0,825.0,652.0,925.0,352.9829970700318,875.0
0.0,8.0,561.0,639.0,918.0,637.1385422001854,178.0
1.0,506.0,85.0,261.0,563.0,350.3373163898668,529.0
0.0,30.0,598.0,424.0,747.0,555.2538711754829,153.0
0.0,99.0,126.0,414.0,713.0,191.40418276229363,550.0
0.0,615.0,896.0,385.0,113.0,142.7986175917434,793.0
