4.0,1000.0,603.0,1000.0,86.0,447.0,944.0,37.0
3.0,780.3422766846295,909.0,325.43591865193156,172.0,528.0,685.0,321.0
1.0,0.0,18.0,0.0,146.0,354.0,603.0,339.0
1.0,0.0,756.0,0.0,535.0,678.0,790.0,914.0
0.0,0.0,236.0,0.0,55.0,253.0,74.0,729.0
1.0,373.0,793.0,609.5972016254774,694.0,648.0,542.0,575.0
0.0,884.0,314.0,1000.0,955.0,125.0,463.0,346.0
4.0,488.0,261.0,1000.0,212.0,415.0,991.0,561.0
0.0,741.9813712063386,225.0,0.0,937.0,861.0,561.0,506.0
0.0,0.0,33.0,388.18983166389467,143.0,68.0,229.0,582.0
1.0,0.0,544.0,0.0,387.0,440.0,903.0,177.0
2.0,1000.0,650.0,322.544826482332,272.0,599.0,116.0,327.0
1.0,1000.0,287.0,1000.0,244.0,712.0,462.0,547.0
4.0,1000.0,948.0,296.6565787837419,597.0,417.0,827.0,395.0
3.0,399.0,607.0,694.2360460818608,541.0,963.0,353.0,567.0
2.0,1000.0,870.0,0.0,115.0,185.0,0.0,440.0
4.0,1000.0,35.0,0.0,603.0,777.0,877.0,816.0
4.0,1000.0,561.0,124.03209667071876,509.0,898.0,37.0,762.0
4.0,1000.0,194.0,1000.0,179.0,851.0,696.0,180.0
2.0,1000.0,882.0,652.125624921704,580.0,341.0,424.0,970.0
1.0,716.583856520959,723.0,118.01764706049005,692.0,805.0,163.0,851.0
4.0,834.550309186458,493.0,1000.0,321.0,984.0,805.0,248.0
0.0,0.0,260.0,0.0,189.0,456.0,104.0,538.0
2.0,1000.0,129.0,675.4802634313615,191.0,963.0,797.0,777.0
3.0,401.0,475.0,458.0902617127669,922.0,253.0,442.0,848.0
2.0,1000.0,827.0,896.1718971341598,96.0,732.0,778.0,735.0
3.0,0.0,591.0,1000.0,181.0,138.0,616.0,178.0
0.0,0.0,888.0,946.6206156420429,716.0,942.0,934.0,200.0
1.0,578.0,562.0,1000.0,749.0,301.0,988.0,143.0
3.0,362.704742636159,634.0,770.6677041882724,920.0,961.0,455.0,594.0
1.0,0.0,198.0,859.9690300827075,591.0,562.0,857.0,238.0
2.0,781.0,717.0,288.1008933690366,214.0,830.0,596.0,754.0
4.0,787.0,175.0,1000.0,629.0,997.0,558.0,324.0
3.0,414.25721522794305,641.0,274.51410140341596,269.0,779.0,436.0,367.0
4.0,1000.0,599.0,804.7628000880314,336.0,532.0,442.0,956.0
3.0,281.0,44.0,1000.0,562.0,316.0,48.0,609.0
3.0,975.0,202.0,1000.0,219.0,861.0,299.0,846.0
1.0,1000.0,155.0,1000.0,55.0,8.0,98.0,371.0
0.0,0.0,321.0,395.5851598310862,754.0,163.0,535.0,99.0
4.0,1000.0,229.0,425.78826621094186,199.0,790.0,426.0,506.0
1.0,0.0,417.0,0.0,411.0,626.0,795.0,355.0
